time, tp_a, tp_b, diff
62184,0.02,0.2,-0.18
62208,0.01,0.2,-0.19
62232,0.02,0.2,-0.18
62256,0.01,0.21,-0.19
62279,0.02,0.19,-0.17
62304,0.01,0.2,-0.18
62327,0.01,0.2,-0.19
62351,0.02,0.21,-0.19
62375,0.01,0.2,-0.19
62399,0.02,0.19,-0.17
62424,0.01,0.21,-0.2
62447,0.01,0.2,-0.19
62471,0.01,0.2,-0.19
62495,0.01,0.2,-0.19
62519,0.01,0.2,-0.19
62542,0.02,0.2,-0.18
62567,0.01,0.2,-0.19
62590,0.01,0.2,-0.19
62614,0.01,0.2,-0.19
62639,0.01,0.21,-0.2
62662,0.01,0.2,-0.18
62687,0.02,0.21,-0.19
62710,0.01,0.21,-0.19
62734,0.02,0.2,-0.18
62758,0.01,0.2,-0.18
62782,0.01,0.2,-0.19
62806,0.01,0.2,-0.19
62830,0.02,0.2,-0.18
62854,0.01,0.2,-0.18
62877,0.01,0.2,-0.18
62902,0.02,0.21,-0.19
62925,0.01,0.21,-0.2
62949,0.01,0.21,-0.2
62973,0.01,0.19,-0.18
62997,0.01,0.21,-0.19
63022,0.02,0.2,-0.18
63045,0.02,0.21,-0.18
63069,0.01,0.21,-0.19
63093,0.0,0.2,-0.19
63117,0.02,0.2,-0.18
63140,0.01,0.21,-0.2
63165,0.0,0.2,-0.2
63188,0.02,0.21,-0.19
63212,0.01,0.19,-0.18
63237,0.0,0.2,-0.2
63260,0.02,0.2,-0.18
63285,0.02,0.2,-0.18
63308,0.01,0.2,-0.19
63332,0.02,0.2,-0.18
63356,0.01,0.2,-0.19
63380,0.01,0.19,-0.18
63404,0.01,0.2,-0.19
63428,0.01,0.22,-0.2
63452,0.01,0.2,-0.19
63475,0.01,0.19,-0.18
63500,0.01,0.2,-0.19
63523,0.01,0.2,-0.18
63547,0.01,0.21,-0.2
63571,0.02,0.2,-0.18
63595,0.01,0.2,-0.19
63620,0.0,0.21,-0.2
63643,0.02,0.2,-0.18
63667,0.01,0.21,-0.2
63691,0.01,0.2,-0.19
63715,0.02,0.2,-0.18
63738,0.01,0.2,-0.19
63763,0.01,0.21,-0.2
63787,0.02,0.21,-0.19
63810,0.01,0.22,-0.21
63835,0.01,0.2,-0.18
63858,0.01,0.2,-0.19
63882,0.01,0.2,-0.19
63906,0.01,0.21,-0.2
63930,0.02,0.21,-0.19
63954,0.01,0.2,-0.19
63978,0.01,0.2,-0.19
64002,0.02,0.2,-0.18
64026,0.01,0.2,-0.19
64050,0.01,0.2,-0.19
64073,0.01,0.21,-0.19
64098,0.01,0.21,-0.19
64121,0.01,0.2,-0.19
64145,0.02,0.21,-0.19
64169,0.01,0.2,-0.18
64193,0.01,0.19,-0.18
64218,0.02,0.2,-0.18
64241,0.01,0.2,-0.19
64265,0.01,0.22,-0.21
64289,0.02,0.21,-0.19
64313,0.01,0.2,-0.19
64336,0.0,0.2,-0.19
64361,0.01,0.2,-0.19
64385,0.02,0.21,-0.19
64408,0.02,0.21,-0.19
64433,0.01,0.21,-0.2
64456,0.02,0.2,-0.18
64480,0.02,0.2,-0.18
64504,0.0,0.21,-0.2
64528,0.01,0.2,-0.19
64552,0.01,0.19,-0.18
64576,0.01,0.21,-0.19
64600,0.02,0.2,-0.18
64624,0.02,0.2,-0.18
64648,0.01,0.2,-0.19
64671,0.01,0.2,-0.19
64696,0.01,0.2,-0.19
64719,0.01,0.21,-0.19
64743,0.02,0.21,-0.19
64768,0.01,0.2,-0.18
64791,0.01,0.2,-0.18
64816,0.02,0.21,-0.19
64839,0.02,0.2,-0.18
64863,0.01,0.2,-0.19
64887,0.01,0.2,-0.18
64911,0.01,0.2,-0.19
64934,0.01,0.2,-0.18
64959,0.01,0.21,-0.2
64983,0.02,0.2,-0.18
65006,0.02,0.21,-0.19
65031,0.01,0.2,-0.19
65054,0.01,0.2,-0.18
65078,0.01,0.2,-0.19
65102,0.01,0.2,-0.19
65126,0.02,0.2,-0.18
65150,0.02,0.2,-0.18
65174,0.01,0.19,-0.18
65198,0.01,0.2,-0.18
65222,0.02,0.22,-0.2
65246,0.02,0.21,-0.19
65269,0.01,0.2,-0.19
65294,0.02,0.2,-0.18
65317,0.01,0.2,-0.19
65341,0.02,0.22,-0.19
65366,0.01,0.2,-0.19
65389,0.01,0.21,-0.19
65413,0.01,0.21,-0.2
65437,0.02,0.2,-0.18
65461,0.01,0.2,-0.19
65485,0.01,0.21,-0.19
65509,0.01,0.2,-0.18
65532,0.02,0.2,-0.18
65557,0.01,0.21,-0.2
65581,0.01,0.21,-0.2
65604,0.01,0.21,-0.2
65629,0.02,0.2,-0.18
65652,0.01,0.2,-0.19
65676,0.01,0.21,-0.2
65700,0.01,0.2,-0.19
65724,0.01,0.21,-0.2
65748,0.01,0.2,-0.19
65772,0.02,0.2,-0.18
65796,0.02,0.2,-0.18
65820,0.01,0.2,-0.19
65844,0.0,0.2,-0.2
65867,0.01,0.2,-0.19
65892,0.01,0.2,-0.19
65915,0.01,0.2,-0.18
65939,0.01,0.21,-0.19
65964,0.01,0.2,-0.19
65987,0.01,0.19,-0.18
66011,0.01,0.2,-0.19
66035,0.02,0.21,-0.19
66059,0.02,0.21,-0.19
66083,0.02,0.21,-0.19
66107,0.01,0.2,-0.18
66130,0.01,0.2,-0.18
66155,0.01,0.21,-0.19
66179,0.02,0.21,-0.19
66202,0.01,0.2,-0.19
66227,0.01,0.21,-0.19
66250,0.01,0.2,-0.18
66274,0.02,0.21,-0.19
66298,0.02,0.2,-0.18
66322,0.02,0.21,-0.19
66347,0.01,0.2,-0.19
66370,0.01,0.2,-0.19
66394,0.01,0.2,-0.19
66418,0.01,0.21,-0.19
66442,0.01,0.21,-0.19
66465,0.01,0.2,-0.19
66490,0.02,0.19,-0.17
66513,0.01,0.2,-0.19
66537,0.01,0.21,-0.2
66562,0.01,0.22,-0.2
66585,0.01,0.2,-0.19
66609,0.01,0.2,-0.19
66633,0.0,0.21,-0.2
66657,0.01,0.21,-0.2
66681,0.01,0.21,-0.2
66705,0.01,0.2,-0.19
66728,0.01,0.2,-0.19
66753,0.01,0.21,-0.2
66777,0.01,0.21,-0.2
66800,0.01,0.2,-0.19
66825,0.02,0.2,-0.18
66848,0.01,0.2,-0.19
66872,0.01,0.2,-0.18
66896,0.03,0.2,-0.17
66920,0.01,0.21,-0.19
66944,0.01,0.2,-0.19
66968,0.01,0.2,-0.19
66992,0.02,0.2,-0.18
67016,0.01,0.2,-0.19
67040,0.01,0.21,-0.2
67063,0.01,0.21,-0.2
67088,0.0,0.19,-0.18
67111,0.01,0.2,-0.19
67135,0.01,0.21,-0.2
67160,0.01,0.21,-0.19
67183,0.01,0.2,-0.19
67207,0.01,0.21,-0.19
67231,0.01,0.2,-0.18
67255,0.0,0.2,-0.2
67279,0.01,0.21,-0.19
67303,0.01,0.2,-0.18
67326,0.01,0.21,-0.2
67351,0.01,0.2,-0.19
67375,0.02,0.2,-0.18
67398,0.01,0.21,-0.2
67423,0.02,0.2,-0.18
67446,0.0,0.2,-0.19
67470,0.02,0.2,-0.18
67494,0.01,0.22,-0.2
67518,0.01,0.2,-0.19
67542,0.02,0.2,-0.18
67566,0.01,0.19,-0.17
67590,0.02,0.2,-0.17
67614,0.01,0.21,-0.2
67638,0.01,0.21,-0.2
67661,0.02,0.21,-0.19
67686,0.01,0.2,-0.18
67709,0.01,0.2,-0.19
67733,0.02,0.21,-0.19
67758,0.01,0.21,-0.2
67781,0.01,0.2,-0.19
67805,0.01,0.19,-0.18
67829,0.03,0.2,-0.17
67853,0.01,0.21,-0.19
67877,0.0,0.21,-0.2
67901,0.01,0.2,-0.19
67924,0.01,0.2,-0.19
67949,0.01,0.21,-0.19
67973,0.02,0.22,-0.2
67996,0.01,0.21,-0.19
68021,0.03,0.2,-0.17
68044,0.02,0.2,-0.18
68068,0.01,0.2,-0.19
68092,0.01,0.21,-0.2
68116,0.01,0.21,-0.2
68140,0.01,0.2,-0.19
68164,0.01,0.21,-0.19
68188,0.02,0.2,-0.18
68212,0.01,0.21,-0.19
68236,0.0,0.21,-0.21
68259,0.02,0.2,-0.18
68284,0.01,0.19,-0.18
68307,0.01,0.2,-0.19
68331,0.01,0.2,-0.19
68356,0.01,0.21,-0.2
68379,0.02,0.2,-0.18
68403,0.01,0.19,-0.18
68427,0.01,0.2,-0.19
68451,0.01,0.21,-0.2
68474,0.02,0.2,-0.18
68499,0.01,0.2,-0.19
68523,0.01,0.2,-0.19
68547,0.01,0.19,-0.18
68571,0.0,0.2,-0.2
68594,0.01,0.22,-0.21
68619,0.01,0.19,-0.18
68642,0.01,0.2,-0.19
68666,0.01,0.2,-0.18
68690,0.01,0.21,-0.2
68714,0.02,0.2,-0.18
68738,0.02,0.21,-0.18
68762,0.01,0.2,-0.18
68786,0.0,0.2,-0.2
68810,0.01,0.21,-0.19
68834,0.02,0.21,-0.19
68857,0.01,0.2,-0.19
68882,0.01,0.19,-0.18
68905,0.01,0.21,-0.19
68929,0.01,0.2,-0.19
68954,0.01,0.21,-0.19
68977,0.01,0.2,-0.18
69001,0.01,0.2,-0.19
69025,0.02,0.2,-0.18
69049,0.01,0.2,-0.19
69072,0.02,0.2,-0.18
69097,0.01,0.21,-0.2
69121,0.01,0.2,-0.18
69145,0.02,0.2,-0.18
69169,0.01,0.21,-0.19
69192,0.01,0.21,-0.2
69217,0.01,0.21,-0.2
69240,0.02,0.2,-0.18
69264,0.0,0.2,-0.2
69288,0.01,0.2,-0.19
69312,0.02,0.2,-0.18
69336,0.02,0.2,-0.18
69360,0.01,0.2,-0.19
69384,0.01,0.2,-0.19
69408,0.01,0.2,-0.19
69432,0.01,0.22,-0.21
69455,0.03,0.2,-0.17
69480,0.02,0.19,-0.17
69504,0.01,0.2,-0.19
69527,0.01,0.21,-0.2
69552,0.01,0.2,-0.19
69575,0.01,0.2,-0.19
69599,0.01,0.2,-0.19
69623,0.01,0.21,-0.19
69647,0.02,0.2,-0.18
69670,0.02,0.22,-0.2
69695,0.01,0.21,-0.2
69719,0.01,0.2,-0.19
69743,0.01,0.2,-0.18
69767,0.01,0.21,-0.2
69790,0.01,0.21,-0.2
69815,0.01,0.21,-0.2
69838,0.01,0.2,-0.19
69862,0.02,0.2,-0.18
69886,0.01,0.21,-0.2
69910,0.0,0.2,-0.2
69934,0.01,0.21,-0.19
69958,0.02,0.2,-0.18
69982,0.01,0.22,-0.2
70005,0.01,0.2,-0.19
70030,0.01,0.2,-0.19
70053,0.02,0.2,-0.18
70078,0.01,0.21,-0.19
70102,0.02,0.2,-0.18
70125,0.02,0.21,-0.19
70150,0.02,0.2,-0.18
70173,0.01,0.2,-0.18
70197,0.01,0.21,-0.2
70221,0.02,0.21,-0.19
70245,0.01,0.2,-0.19
70268,0.01,0.21,-0.19
70293,0.01,0.2,-0.19
70317,0.01,0.2,-0.19
70341,0.02,0.2,-0.18
70365,0.02,0.21,-0.19
70388,0.01,0.2,-0.19
70413,0.01,0.21,-0.2
70436,0.01,0.2,-0.19
70460,0.02,0.2,-0.18
70484,0.01,0.2,-0.19
70508,0.01,0.21,-0.2
70532,0.02,0.21,-0.19
70556,0.01,0.19,-0.18
70580,0.02,0.2,-0.17
70603,0.02,0.2,-0.18
70628,0.01,0.2,-0.19
70651,0.01,0.2,-0.19
70676,0.01,0.2,-0.19
70700,0.01,0.2,-0.19
70723,0.02,0.2,-0.18
70748,0.01,0.21,-0.2
70771,0.01,0.22,-0.21
70795,0.01,0.2,-0.19
70819,0.01,0.2,-0.19
70843,0.01,0.2,-0.19
70866,0.01,0.22,-0.2
70891,0.03,0.21,-0.18
70915,0.01,0.2,-0.19
70939,0.0,0.2,-0.19
70963,0.01,0.22,-0.2
70986,0.01,0.21,-0.2
71011,0.0,0.2,-0.2
71034,0.02,0.21,-0.19
71058,0.01,0.19,-0.18
71083,0.01,0.21,-0.19
71106,0.01,0.21,-0.19
71130,0.01,0.2,-0.19
71154,0.0,0.2,-0.19
71178,0.01,0.22,-0.21
71201,0.01,0.2,-0.19
71226,0.02,0.21,-0.19
71249,0.02,0.21,-0.19
71274,0.01,0.2,-0.19
71298,0.02,0.19,-0.17
71321,0.01,0.21,-0.2
71346,0.01,0.21,-0.2
71369,0.01,0.21,-0.2
71393,0.01,0.21,-0.19
71417,0.02,0.2,-0.18
71441,0.02,0.21,-0.19
71464,0.01,0.22,-0.2
71489,0.02,0.21,-0.19
71513,0.02,0.21,-0.19
71536,0.02,0.2,-0.18
71561,0.01,0.21,-0.19
71584,0.01,0.21,-0.2
71609,0.0,0.2,-0.19
71632,0.0,0.2,-0.2
71656,0.01,0.2,-0.19
71681,0.02,0.21,-0.19
71704,0.01,0.2,-0.19
71728,0.01,0.21,-0.2
71752,0.01,0.21,-0.19
71776,0.01,0.21,-0.2
71799,0.01,0.22,-0.2
71824,0.01,0.21,-0.2
71847,0.02,0.2,-0.18
71872,0.01,0.22,-0.2
71896,0.02,0.2,-0.18
71919,0.02,0.21,-0.19
71944,0.02,0.22,-0.2
71967,0.01,0.21,-0.2
71991,0.02,0.21,-0.19
72015,0.01,0.2,-0.18
72039,0.0,0.2,-0.2
72062,0.01,0.21,-0.19
72087,0.01,0.22,-0.2
72111,0.02,0.2,-0.18
72134,0.01,0.2,-0.19
72159,0.01,0.22,-0.21
72182,0.01,0.21,-0.19
72207,0.01,0.21,-0.2
72230,0.02,0.21,-0.19
72254,0.02,0.2,-0.18
72279,0.01,0.2,-0.19
72302,0.01,0.21,-0.2
72326,0.02,0.2,-0.18
72350,0.01,0.21,-0.19
72374,0.01,0.2,-0.18
72397,0.02,0.19,-0.17
72422,0.02,0.21,-0.19
72445,0.01,0.21,-0.19
72470,0.02,0.21,-0.19
72494,0.01,0.21,-0.2
72517,0.02,0.2,-0.18
72542,0.02,0.2,-0.18
72565,0.01,0.2,-0.19
72589,0.01,0.21,-0.2
72613,0.02,0.19,-0.17
72637,0.01,0.2,-0.19
72660,0.01,0.21,-0.19
72685,0.02,0.21,-0.19
72709,0.01,0.21,-0.2
72732,0.02,0.21,-0.19
72757,0.0,0.2,-0.2
72780,0.01,0.21,-0.2
72805,0.01,0.2,-0.19
72828,0.01,0.21,-0.2
72852,0.01,0.22,-0.2
72877,0.01,0.21,-0.19
72900,0.01,0.21,-0.2
72924,0.01,0.21,-0.2
72948,0.0,0.2,-0.2
72972,0.02,0.2,-0.18
72995,0.0,0.19,-0.19
73020,0.02,0.2,-0.18
73043,0.01,0.21,-0.2
73067,0.01,0.22,-0.21
73092,0.01,0.2,-0.19
73115,0.01,0.2,-0.19
73140,0.01,0.21,-0.2
73163,0.01,0.22,-0.21
73187,0.01,0.21,-0.19
73211,0.01,0.21,-0.19
73235,0.01,0.21,-0.2
73259,0.01,0.21,-0.2
73283,0.01,0.21,-0.2
73307,0.02,0.21,-0.18
73330,0.01,0.2,-0.19
73355,0.01,0.2,-0.19
73378,0.01,0.21,-0.2
73403,0.01,0.21,-0.19
73426,0.01,0.21,-0.19
73450,0.01,0.2,-0.19
73475,0.01,0.2,-0.19
73498,0.01,0.21,-0.2
73522,0.01,0.21,-0.2
73546,0.01,0.21,-0.19
73570,0.01,0.2,-0.19
73593,0.01,0.2,-0.19
73618,0.02,0.2,-0.18
73641,0.02,0.2,-0.18
73665,0.01,0.21,-0.19
73690,0.01,0.21,-0.19
73713,0.01,0.2,-0.19
73738,0.01,0.21,-0.19
73761,0.01,0.21,-0.19
73785,0.01,0.22,-0.21
73809,0.02,0.21,-0.19
73833,0.01,0.2,-0.19
73857,0.01,0.2,-0.19
73881,0.01,0.21,-0.2
73905,0.01,0.21,-0.19
73928,0.01,0.21,-0.19
73953,0.02,0.21,-0.18
73976,0.01,0.21,-0.2
74001,0.02,0.21,-0.19
74024,0.01,0.21,-0.2
74048,0.01,0.19,-0.18
74073,0.01,0.2,-0.18
74096,0.02,0.2,-0.18
74120,0.02,0.21,-0.19
74144,0.01,0.21,-0.2
74168,0.01,0.21,-0.2
74191,0.01,0.21,-0.2
74216,0.01,0.2,-0.18
74240,0.01,0.21,-0.2
74263,0.0,0.21,-0.2
74288,0.01,0.21,-0.2
74311,0.01,0.19,-0.18
74336,0.0,0.2,-0.19
74359,0.01,0.22,-0.2
74383,0.01,0.22,-0.2
74407,0.02,0.2,-0.18
74431,0.01,0.2,-0.19
74455,0.01,0.2,-0.19
74479,0.01,0.21,-0.2
74503,0.01,0.21,-0.2
74526,0.02,0.2,-0.18
74551,0.01,0.2,-0.19
74574,0.01,0.2,-0.19
74598,0.01,0.21,-0.2
74622,0.01,0.2,-0.19
74646,0.01,0.21,-0.2
74671,0.01,0.2,-0.19
74694,0.01,0.2,-0.19
74718,0.01,0.21,-0.2
74742,0.01,0.21,-0.2
74766,0.0,0.21,-0.2
74789,0.01,0.19,-0.18
74814,0.02,0.21,-0.19
74838,0.01,0.21,-0.2
74861,0.01,0.21,-0.2
74886,0.02,0.2,-0.18
74909,0.02,0.19,-0.17
74934,0.01,0.2,-0.19
74957,0.01,0.21,-0.19
74981,0.02,0.22,-0.2
75005,0.01,0.21,-0.2
75029,0.02,0.2,-0.18
75053,0.01,0.2,-0.19
75077,0.01,0.21,-0.2
75101,0.01,0.21,-0.19
75124,0.02,0.2,-0.18
75149,0.02,0.21,-0.19
75172,0.01,0.2,-0.19
75196,0.01,0.21,-0.19
75220,0.02,0.22,-0.2
75244,0.02,0.21,-0.18
75269,0.01,0.21,-0.2
75292,0.01,0.21,-0.2
75316,0.01,0.2,-0.19
75340,0.01,0.21,-0.2
75364,0.01,0.21,-0.2
75387,0.02,0.2,-0.18
75412,0.02,0.2,-0.18
75436,0.0,0.2,-0.2
75459,0.01,0.22,-0.2
75484,0.03,0.2,-0.17
75507,0.02,0.19,-0.17
75532,0.02,0.21,-0.19
75555,0.01,0.2,-0.19
75579,0.02,0.21,-0.19
75603,0.01,0.21,-0.19
75627,0.02,0.2,-0.18
75651,0.01,0.2,-0.19
75675,0.01,0.2,-0.19
75699,0.02,0.21,-0.19
75722,0.01,0.21,-0.2
75747,0.01,0.2,-0.19
75770,0.01,0.2,-0.19
75794,0.01,0.21,-0.2
75819,0.01,0.21,-0.2
75842,0.02,0.21,-0.19
75867,0.02,0.2,-0.18
75890,0.02,0.2,-0.18
75914,0.01,0.21,-0.2
75938,0.01,0.21,-0.2
75962,0.01,0.21,-0.2
75985,0.01,0.2,-0.19
76010,0.01,0.2,-0.19
76034,0.01,0.2,-0.19
76057,0.01,0.21,-0.19
76082,0.02,0.21,-0.18
76105,0.01,0.2,-0.19
76129,0.01,0.2,-0.19
76153,0.01,0.21,-0.2
76177,0.01,0.21,-0.19
76201,0.01,0.21,-0.2
76225,0.01,0.2,-0.19
76249,0.01,0.2,-0.19
76273,0.0,0.21,-0.2
76297,0.01,0.21,-0.2
76320,0.01,0.2,-0.19
76345,0.02,0.21,-0.19
76368,0.01,0.2,-0.19
76392,0.01,0.21,-0.19
76417,0.01,0.22,-0.21
76440,0.0,0.21,-0.2
76465,0.02,0.2,-0.18
76488,0.02,0.2,-0.18
76512,0.01,0.21,-0.19
76536,0.0,0.22,-0.21
76560,0.01,0.22,-0.2
76583,0.01,0.19,-0.18
76608,0.01,0.2,-0.18
76632,0.01,0.21,-0.2
76655,0.02,0.21,-0.19
76680,0.01,0.21,-0.2
76703,0.01,0.2,-0.18
76727,0.02,0.2,-0.18
76751,0.01,0.21,-0.2
76775,0.01,0.21,-0.2
76800,0.01,0.21,-0.2
76823,0.01,0.2,-0.19
76847,0.01,0.21,-0.2
76871,0.02,0.2,-0.18
76895,0.01,0.22,-0.2
76918,0.01,0.21,-0.2
76943,0.01,0.2,-0.19
76966,0.02,0.2,-0.18
76990,0.01,0.2,-0.19
77015,0.02,0.2,-0.18
77038,0.01,0.22,-0.2
77063,0.01,0.2,-0.19
77086,0.0,0.2,-0.2
77110,0.01,0.21,-0.2
77134,0.01,0.21,-0.19
77158,0.02,0.2,-0.18
77181,0.01,0.2,-0.19
77206,0.01,0.19,-0.18
77230,0.01,0.21,-0.2
77253,0.01,0.21,-0.2
77278,0.01,0.21,-0.2
77301,0.03,0.2,-0.17
77325,0.02,0.21,-0.19
77349,0.01,0.2,-0.19
77373,0.01,0.21,-0.2
77398,0.01,0.22,-0.21
77421,0.02,0.21,-0.19
77445,0.01,0.2,-0.18
77469,0.01,0.2,-0.19
77493,0.01,0.21,-0.2
77516,0.02,0.21,-0.19
77541,0.01,0.22,-0.2
77564,0.01,0.2,-0.19
77588,0.01,0.2,-0.19
77613,0.01,0.21,-0.2
77636,0.02,0.21,-0.19
77660,0.01,0.2,-0.19
77684,0.01,0.2,-0.18
77708,0.0,0.21,-0.2
77732,0.02,0.21,-0.19
77756,0.01,0.21,-0.2
77779,0.01,0.21,-0.2
77804,0.01,0.2,-0.19
77828,0.01,0.2,-0.19
77851,0.01,0.21,-0.2
77876,0.02,0.21,-0.19
77899,0.02,0.2,-0.18
77923,0.01,0.2,-0.19
77947,0.02,0.19,-0.17
77971,0.01,0.22,-0.21
77996,0.01,0.22,-0.2
78019,0.01,0.2,-0.19
78043,0.01,0.2,-0.19
78067,0.01,0.19,-0.18
78091,0.01,0.22,-0.2
78114,0.01,0.21,-0.2
78139,0.01,0.21,-0.2
78162,0.01,0.2,-0.19
78186,0.02,0.2,-0.18
78211,0.01,0.22,-0.2
78234,0.0,0.21,-0.21
78258,0.01,0.21,-0.2
78282,0.01,0.19,-0.18
78306,0.01,0.2,-0.19
78330,0.01,0.2,-0.19
78354,0.02,0.21,-0.19
78377,0.0,0.2,-0.19
78402,0.02,0.2,-0.18
78426,0.01,0.2,-0.18
78449,0.01,0.21,-0.19
78474,0.01,0.22,-0.21
78497,0.01,0.2,-0.19
78521,0.01,0.19,-0.18
78545,0.02,0.2,-0.18
78569,0.01,0.21,-0.19
78594,0.01,0.21,-0.2
78617,0.01,0.21,-0.2
78641,0.01,0.19,-0.18
78665,0.02,0.21,-0.19
78689,0.01,0.21,-0.2
78712,0.0,0.22,-0.21
78737,0.02,0.21,-0.19
78760,0.02,0.21,-0.18
78784,0.01,0.21,-0.19
78809,0.01,0.21,-0.2
78832,0.01,0.22,-0.2
78856,0.01,0.21,-0.19
78880,0.01,0.2,-0.19
78904,0.02,0.21,-0.19
78928,0.01,0.22,-0.2
78952,0.0,0.21,-0.21
78976,0.02,0.22,-0.2
79000,0.01,0.2,-0.19
79024,0.01,0.2,-0.19
79047,0.01,0.21,-0.2
79072,0.02,0.21,-0.19
79095,0.01,0.22,-0.21
79119,0.01,0.2,-0.19
79143,0.01,0.2,-0.18
79167,0.01,0.22,-0.2
79191,0.01,0.22,-0.21
79215,0.01,0.22,-0.2
79239,0.01,0.2,-0.18
79263,0.01,0.2,-0.18
79287,0.02,0.21,-0.19
79310,0.01,0.21,-0.2
79335,0.02,0.21,-0.19
79358,0.02,0.2,-0.18
79382,0.01,0.2,-0.19
79407,0.0,0.2,-0.2
79430,0.01,0.22,-0.2
79454,0.01,0.21,-0.19
79478,0.01,0.21,-0.2
79502,0.01,0.19,-0.18
79526,0.02,0.21,-0.19
79550,0.01,0.21,-0.19
79574,0.0,0.2,-0.2
79598,0.01,0.2,-0.19
79622,0.01,0.2,-0.18
79645,0.01,0.21,-0.2
79670,0.02,0.22,-0.2
79693,0.02,0.21,-0.19
79717,0.01,0.2,-0.19
79741,0.01,0.2,-0.19
79765,0.01,0.21,-0.2
79789,0.01,0.21,-0.19
79813,0.02,0.21,-0.19
79837,0.02,0.2,-0.18
79861,0.01,0.21,-0.19
79885,0.01,0.21,-0.2
79908,0.01,0.21,-0.2
79933,0.02,0.21,-0.19
79956,0.01,0.22,-0.21
79980,0.01,0.2,-0.19
80005,0.02,0.2,-0.18
80028,0.01,0.22,-0.2
80052,0.01,0.21,-0.2
80076,0.03,0.2,-0.17
80100,0.01,0.19,-0.18
80124,0.01,0.2,-0.19
80148,0.01,0.22,-0.2
80172,0.01,0.21,-0.2
80196,0.01,0.19,-0.18
80220,0.0,0.19,-0.19
80243,0.01,0.21,-0.2
80268,0.02,0.2,-0.18
80291,0.01,0.22,-0.21
80315,0.01,0.2,-0.19
80339,0.01,0.2,-0.19
80363,0.02,0.21,-0.19
80387,0.01,0.22,-0.2
80411,0.02,0.21,-0.19
80435,0.02,0.2,-0.18
80459,0.01,0.21,-0.2
80483,0.02,0.2,-0.18
80506,0.01,0.22,-0.21
80531,0.01,0.22,-0.21
80555,0.01,0.2,-0.18
80578,0.01,0.2,-0.18
80603,0.01,0.2,-0.19
80626,0.0,0.21,-0.21
80650,0.01,0.22,-0.21
80674,0.02,0.2,-0.18
80698,0.01,0.19,-0.18
80721,0.0,0.2,-0.2
80746,0.01,0.21,-0.2
80770,0.0,0.22,-0.21
80794,0.01,0.21,-0.19
80818,0.01,0.2,-0.19
80841,0.01,0.21,-0.2
80866,0.0,0.21,-0.2
80889,0.02,0.21,-0.19
80913,0.01,0.2,-0.19
80937,0.01,0.2,-0.19
80961,0.01,0.21,-0.19
80985,0.0,0.21,-0.21
81009,0.01,0.21,-0.2
81033,0.01,0.21,-0.2
81057,0.0,0.19,-0.19
81081,0.01,0.2,-0.19
81104,0.01,0.22,-0.21
81129,0.03,0.21,-0.18
81153,0.01,0.21,-0.2
81176,0.01,0.19,-0.18
81201,0.01,0.21,-0.19
81224,0.02,0.2,-0.18
81248,0.01,0.21,-0.2
81272,0.01,0.21,-0.2
81296,0.01,0.19,-0.18
81319,0.01,0.2,-0.19
81344,0.02,0.22,-0.2
81368,0.0,0.22,-0.21
81392,0.01,0.2,-0.19
81416,0.02,0.2,-0.18
81439,0.02,0.2,-0.18
81464,0.01,0.22,-0.2
81487,0.01,0.22,-0.2
81511,0.01,0.2,-0.19
81536,0.01,0.2,-0.18
81559,0.02,0.2,-0.18
81583,0.01,0.21,-0.2
81607,0.01,0.22,-0.2
81631,0.02,0.21,-0.19
81655,0.01,0.2,-0.19
81679,0.01,0.21,-0.19
81702,0.01,0.21,-0.19
81727,0.02,0.22,-0.2
81751,0.02,0.21,-0.19
81774,0.01,0.2,-0.19
81799,0.0,0.2,-0.2
81822,0.02,0.21,-0.19
81846,0.01,0.21,-0.2
81870,0.01,0.21,-0.2
81894,0.01,0.2,-0.19
81917,0.01,0.2,-0.19
81942,0.02,0.21,-0.19
81966,0.01,0.21,-0.2
81990,0.02,0.2,-0.18
82014,0.02,0.2,-0.18
82037,0.03,0.2,-0.17
82062,0.02,0.21,-0.19
82085,0.01,0.21,-0.2
82109,0.02,0.21,-0.19
82134,0.01,0.19,-0.17
82157,0.01,0.2,-0.19
82181,0.0,0.21,-0.2
82205,0.01,0.22,-0.2
82229,0.02,0.2,-0.18
82252,0.01,0.2,-0.19
82277,0.01,0.2,-0.19
82300,0.01,0.21,-0.2
82325,0.01,0.21,-0.2
82349,0.01,0.2,-0.19
82372,0.01,0.2,-0.19
82397,0.01,0.2,-0.19
82420,0.01,0.21,-0.19
82444,0.01,0.21,-0.2
82468,0.01,0.21,-0.19
82492,0.01,0.19,-0.18
82515,0.01,0.2,-0.19
82540,0.01,0.21,-0.2
82564,0.01,0.2,-0.19
82588,0.01,0.21,-0.2
82612,0.02,0.2,-0.18
82635,0.02,0.2,-0.18
82660,0.01,0.21,-0.2
82683,0.02,0.21,-0.19
82707,0.01,0.22,-0.21
82732,0.01,0.22,-0.21
82755,0.02,0.21,-0.19
82779,0.02,0.21,-0.19
82803,0.01,0.21,-0.2
82827,0.01,0.21,-0.2
82850,0.02,0.2,-0.18
82875,0.01,0.21,-0.19
82898,0.01,0.21,-0.2
82923,0.01,0.21,-0.2
82947,0.02,0.22,-0.2
82970,0.02,0.2,-0.18
82995,0.02,0.2,-0.18
83018,0.01,0.22,-0.2
83042,0.02,0.21,-0.19
83066,0.02,0.21,-0.19
