time, tp_a, tp_b, diff
62058,0.02,0.06,-0.03
62082,0.02,0.06,-0.04
62106,0.0,0.06,-0.05
62130,0.01,0.06,-0.05
62154,0.01,0.05,-0.04
62178,0.02,0.05,-0.03
62201,0.01,0.06,-0.05
62226,0.01,0.05,-0.03
62249,0.01,0.04,-0.02
62273,0.01,0.05,-0.04
62298,0.0,0.04,-0.04
62321,0.01,0.06,-0.04
62345,0.02,0.05,-0.03
62369,0.01,0.05,-0.04
62393,0.0,0.04,-0.04
62416,0.01,0.05,-0.03
62441,0.01,0.06,-0.05
62465,0.02,0.06,-0.04
62489,0.01,0.05,-0.03
62513,0.0,0.05,-0.05
62536,0.02,0.05,-0.03
62561,0.01,0.05,-0.04
62584,0.01,0.05,-0.04
62608,0.0,0.05,-0.05
62632,0.0,0.05,-0.05
62656,0.01,0.06,-0.04
62680,0.0,0.05,-0.05
62704,0.01,0.06,-0.05
62728,0.02,0.04,-0.02
62752,0.01,0.05,-0.03
62776,0.01,0.05,-0.04
62799,0.01,0.05,-0.04
62824,0.01,0.04,-0.03
62848,0.0,0.05,-0.05
62871,0.02,0.05,-0.03
62896,0.01,0.06,-0.05
62919,0.0,0.05,-0.05
62943,0.0,0.05,-0.05
62967,0.02,0.06,-0.04
62991,0.01,0.04,-0.03
63014,0.01,0.05,-0.04
63039,0.0,0.05,-0.04
63063,0.01,0.04,-0.02
63087,0.02,0.04,-0.02
63111,0.01,0.05,-0.04
63134,0.01,0.04,-0.03
63159,0.0,0.06,-0.06
63182,0.01,0.05,-0.04
63206,0.01,0.05,-0.04
63230,0.01,0.06,-0.04
63254,0.01,0.05,-0.03
63278,0.02,0.05,-0.03
63302,0.02,0.05,-0.03
63326,0.01,0.05,-0.04
63350,0.0,0.05,-0.04
63374,0.01,0.06,-0.05
63397,0.0,0.06,-0.05
63422,0.01,0.04,-0.03
63446,0.01,0.05,-0.04
63469,0.01,0.06,-0.05
63494,0.0,0.06,-0.05
63517,0.02,0.05,-0.03
63541,0.01,0.04,-0.03
63565,0.01,0.05,-0.04
63589,0.01,0.05,-0.03
63612,0.01,0.05,-0.04
63637,0.0,0.06,-0.05
63661,0.01,0.05,-0.03
63685,0.01,0.05,-0.04
63709,0.01,0.05,-0.04
63732,0.02,0.06,-0.04
63757,0.0,0.05,-0.05
63780,0.01,0.04,-0.03
63804,0.02,0.06,-0.04
63828,0.0,0.06,-0.05
63852,0.01,0.05,-0.04
63876,0.01,0.05,-0.04
63900,0.01,0.05,-0.04
63924,0.01,0.05,-0.03
63947,0.01,0.05,-0.04
63972,0.01,0.04,-0.03
63995,0.01,0.04,-0.03
64020,0.01,0.05,-0.04
64044,0.01,0.07,-0.05
64067,0.0,0.06,-0.06
64092,0.01,0.05,-0.04
64115,0.01,0.06,-0.05
64139,0.02,0.05,-0.03
64163,0.01,0.04,-0.03
64187,0.01,0.04,-0.03
64210,0.01,0.06,-0.05
64235,0.01,0.05,-0.04
64259,0.0,0.06,-0.05
64283,0.0,0.05,-0.05
64307,0.01,0.05,-0.04
64330,0.01,0.05,-0.04
64355,0.0,0.05,-0.05
64378,0.01,0.05,-0.03
64402,0.01,0.05,-0.04
64427,0.01,0.05,-0.04
64450,0.0,0.04,-0.04
64474,0.01,0.05,-0.04
64498,0.01,0.05,-0.04
64522,0.01,0.05,-0.04
64545,0.0,0.04,-0.04
64570,0.01,0.06,-0.04
64593,0.02,0.05,-0.03
64618,0.01,0.05,-0.04
64642,0.01,0.05,-0.04
64665,0.01,0.05,-0.04
64690,0.02,0.06,-0.03
64713,0.01,0.05,-0.04
64737,0.02,0.04,-0.02
64761,0.01,0.06,-0.04
64785,0.01,0.05,-0.04
64808,0.0,0.06,-0.06
64833,0.01,0.05,-0.04
64857,0.01,0.05,-0.04
64881,0.0,0.05,-0.05
64905,0.01,0.05,-0.04
64928,0.0,0.05,-0.04
64953,0.01,0.06,-0.05
64976,0.02,0.06,-0.04
65000,0.0,0.05,-0.05
65025,0.0,0.05,-0.05
65048,0.01,0.05,-0.04
65072,0.01,0.04,-0.03
65096,0.0,0.05,-0.04
65120,0.02,0.05,-0.03
65143,0.01,0.04,-0.03
65168,0.02,0.06,-0.04
65191,0.01,0.05,-0.04
65216,0.01,0.05,-0.04
65240,0.02,0.04,-0.02
65263,0.01,0.05,-0.04
65288,0.01,0.05,-0.03
65311,0.01,0.05,-0.04
65335,0.0,0.05,-0.05
65359,0.01,0.05,-0.04
65383,0.01,0.06,-0.05
65406,0.01,0.06,-0.05
65431,0.01,0.05,-0.04
65455,0.01,0.05,-0.04
65478,0.01,0.06,-0.05
65503,0.03,0.05,-0.02
65526,0.01,0.05,-0.04
65551,0.0,0.06,-0.05
65574,0.01,0.05,-0.04
65598,0.01,0.06,-0.05
65623,0.01,0.04,-0.03
65646,0.02,0.05,-0.03
65670,0.02,0.06,-0.04
65694,0.0,0.06,-0.05
65718,0.01,0.05,-0.04
65741,0.01,0.05,-0.04
65766,0.01,0.06,-0.05
65789,0.0,0.06,-0.06
65814,0.0,0.05,-0.05
65838,0.01,0.06,-0.04
65861,0.0,0.05,-0.05
65886,0.02,0.05,-0.03
65909,0.01,0.06,-0.05
65933,0.02,0.05,-0.03
65957,0.0,0.04,-0.04
65981,0.01,0.05,-0.03
66004,0.0,0.05,-0.04
66029,0.01,0.05,-0.04
66053,0.0,0.04,-0.04
66076,0.01,0.04,-0.03
66101,0.01,0.06,-0.05
66124,0.01,0.05,-0.04
66149,0.0,0.05,-0.05
66172,0.01,0.06,-0.05
66196,0.0,0.06,-0.06
66221,0.0,0.05,-0.05
66244,0.0,0.06,-0.06
66268,0.01,0.05,-0.04
66292,0.02,0.05,-0.03
66316,0.0,0.05,-0.05
66339,0.0,0.06,-0.05
66364,0.01,0.06,-0.04
66387,0.03,0.06,-0.03
66412,0.0,0.05,-0.04
66436,0.01,0.04,-0.03
66459,0.01,0.05,-0.04
66484,0.0,0.05,-0.05
66507,0.0,0.05,-0.05
66531,0.01,0.05,-0.04
66555,0.01,0.06,-0.05
66579,0.0,0.04,-0.04
66603,0.02,0.06,-0.04
66627,0.01,0.05,-0.04
66651,0.02,0.05,-0.03
66674,0.0,0.06,-0.06
66699,0.01,0.05,-0.04
66722,0.01,0.06,-0.05
66747,0.01,0.06,-0.05
66770,0.01,0.06,-0.05
66794,0.02,0.04,-0.02
66819,0.01,0.05,-0.04
66842,0.02,0.05,-0.03
66866,0.01,0.05,-0.04
66890,0.0,0.05,-0.05
66914,0.01,0.05,-0.04
66937,0.0,0.06,-0.05
66962,0.01,0.05,-0.04
66985,0.02,0.05,-0.03
67009,0.01,0.06,-0.05
67034,0.01,0.04,-0.03
67057,0.01,0.05,-0.04
67082,0.01,0.05,-0.03
67105,0.02,0.06,-0.04
67129,0.02,0.04,-0.02
67153,0.02,0.04,-0.02
67177,0.02,0.06,-0.04
67201,0.0,0.05,-0.05
67225,0.01,0.05,-0.04
67249,0.01,0.06,-0.05
67272,0.01,0.05,-0.04
67297,0.01,0.06,-0.04
67320,0.02,0.05,-0.03
67345,0.02,0.05,-0.03
67368,0.01,0.06,-0.05
67392,0.01,0.04,-0.03
67417,0.0,0.04,-0.04
67440,0.01,0.05,-0.04
67464,0.0,0.05,-0.04
67488,0.01,0.05,-0.04
67512,0.0,0.04,-0.04
67535,0.02,0.05,-0.03
67560,0.01,0.05,-0.04
67584,0.02,0.05,-0.03
67607,0.01,0.06,-0.04
67632,0.01,0.06,-0.05
67655,0.02,0.05,-0.03
67680,0.02,0.04,-0.02
67703,0.01,0.05,-0.04
67727,0.02,0.04,-0.02
67751,0.01,0.12,-0.11
67775,0.01,0.12,-0.11
67799,0.01,0.1,-0.09
67823,0.01,0.12,-0.11
67847,0.03,0.15,-0.12
67870,0.02,0.15,-0.13
67895,0.01,0.13,-0.12
67918,0.01,0.12,-0.11
67943,0.01,0.13,-0.12
67966,0.01,0.15,-0.14
67990,0.02,0.16,-0.14
68015,0.0,0.14,-0.13
68038,0.02,0.11,-0.09
68062,0.02,0.14,-0.12
68086,0.03,0.14,-0.11
68110,0.01,0.14,-0.12
68133,0.01,0.14,-0.12
68158,0.01,0.1,-0.09
68182,0.01,0.1,-0.08
68205,0.01,0.15,-0.13
68230,0.02,0.15,-0.13
68253,0.01,0.13,-0.12
68278,0.02,0.12,-0.1
68301,0.0,0.13,-0.13
68325,0.02,0.15,-0.13
68349,0.03,0.17,-0.14
68373,0.02,0.14,-0.12
68397,0.01,0.14,-0.12
68421,0.02,0.14,-0.11
68445,0.02,0.14,-0.12
68468,0.01,0.14,-0.13
68493,0.01,0.15,-0.13
68516,0.01,0.14,-0.13
68540,0.01,0.13,-0.12
68564,0.03,0.14,-0.1
68588,0.02,0.18,-0.16
68613,0.01,0.15,-0.14
68636,0.01,0.13,-0.12
68660,0.01,0.13,-0.12
68684,0.01,0.15,-0.14
68708,0.02,0.18,-0.16
68731,0.02,0.15,-0.13
68756,0.01,0.12,-0.1
68780,0.02,0.13,-0.11
68803,0.02,0.13,-0.11
68828,0.02,0.14,-0.12
68851,0.01,0.12,-0.1
68876,0.01,0.11,-0.1
68899,0.01,0.1,-0.09
68923,0.01,0.1,-0.09
68947,0.01,0.11,-0.1
68971,0.01,0.1,-0.09
68995,0.01,0.1,-0.09
69019,0.01,0.08,-0.06
69043,0.01,0.1,-0.08
69066,0.02,0.11,-0.09
69091,0.01,0.11,-0.09
69114,0.01,0.09,-0.08
69138,0.01,0.09,-0.07
69163,0.02,0.12,-0.1
69186,0.01,0.13,-0.12
69211,0.01,0.06,-0.05
69234,0.01,0.05,-0.04
69258,0.02,0.05,-0.03
69282,0.01,0.04,-0.03
69306,0.01,0.05,-0.04
69329,0.02,0.06,-0.04
69354,0.01,0.04,-0.03
69378,0.02,0.04,-0.02
69401,0.01,0.05,-0.04
69426,0.0,0.06,-0.06
69449,0.01,0.06,-0.05
69474,0.01,0.05,-0.04
69497,0.0,0.06,-0.05
69521,0.01,0.06,-0.05
69545,0.02,0.06,-0.04
69569,0.01,0.05,-0.04
69593,0.01,0.06,-0.05
69617,0.01,0.04,-0.02
69641,0.01,0.05,-0.04
69664,0.01,0.04,-0.03
69689,0.01,0.04,-0.03
69712,0.0,0.05,-0.05
69736,0.01,0.05,-0.04
69761,0.01,0.04,-0.03
69784,0.02,0.05,-0.03
69809,0.0,0.04,-0.04
69832,0.01,0.06,-0.04
69856,0.01,0.05,-0.04
69880,0.02,0.06,-0.03
69904,0.01,0.06,-0.05
69927,0.01,0.05,-0.04
69952,0.01,0.06,-0.05
69976,0.01,0.06,-0.05
69999,0.0,0.05,-0.05
70024,0.01,0.05,-0.04
70047,0.01,0.05,-0.04
70071,0.01,0.05,-0.04
70095,0.0,0.06,-0.05
70119,0.01,0.03,-0.02
70144,0.01,0.06,-0.04
70167,0.01,0.05,-0.04
70191,0.01,0.05,-0.04
70215,0.01,0.05,-0.03
70239,0.01,0.05,-0.04
70262,0.02,0.04,-0.02
70287,0.01,0.06,-0.05
70310,0.01,0.06,-0.04
70334,0.02,0.05,-0.03
70359,0.01,0.06,-0.05
70382,0.02,0.05,-0.03
70407,0.02,0.07,-0.05
70430,0.01,0.06,-0.05
70454,0.01,0.06,-0.05
70478,0.0,0.05,-0.04
70502,0.0,0.06,-0.06
70525,0.0,0.05,-0.05
70550,0.01,0.05,-0.03
70574,0.0,0.05,-0.04
70597,0.01,0.04,-0.02
70622,0.0,0.04,-0.04
70645,0.01,0.04,-0.03
70669,0.01,0.06,-0.04
70693,0.01,0.05,-0.04
70717,0.01,0.05,-0.03
70742,0.01,0.05,-0.04
70765,0.02,0.06,-0.04
70789,0.02,0.05,-0.03
70813,0.0,0.06,-0.05
70837,0.02,0.06,-0.04
70860,0.01,0.05,-0.04
70885,0.01,0.06,-0.05
70908,0.01,0.06,-0.05
70932,0.01,0.05,-0.04
70957,0.02,0.05,-0.03
70980,0.0,0.05,-0.04
71005,0.02,0.04,-0.02
71028,0.01,0.05,-0.04
71052,0.0,0.06,-0.06
71076,0.01,0.04,-0.03
71100,0.0,0.06,-0.05
71123,0.01,0.04,-0.03
71148,0.01,0.05,-0.04
71172,0.02,0.05,-0.02
71195,0.02,0.06,-0.04
71220,0.01,0.05,-0.04
71243,0.01,0.06,-0.04
71267,0.02,0.06,-0.04
71291,0.01,0.07,-0.06
71315,0.01,0.06,-0.05
71340,0.0,0.06,-0.05
71363,0.0,0.05,-0.05
71387,0.01,0.06,-0.05
71411,0.0,0.05,-0.04
71435,0.0,0.05,-0.05
71458,0.0,0.05,-0.05
71483,0.0,0.05,-0.05
71506,0.01,0.06,-0.05
71530,0.0,0.05,-0.05
71555,0.02,0.05,-0.03
71578,0.0,0.05,-0.04
71602,0.02,0.06,-0.04
71626,0.0,0.05,-0.05
71650,0.02,0.05,-0.03
71674,0.02,0.06,-0.04
71698,0.01,0.04,-0.03
71721,0.01,0.06,-0.04
71746,0.01,0.05,-0.04
71770,0.01,0.05,-0.04
71793,0.01,0.06,-0.05
71818,0.0,0.05,-0.05
71841,0.0,0.07,-0.06
71865,0.02,0.06,-0.04
71889,0.01,0.04,-0.03
71913,0.01,0.06,-0.05
71938,0.0,0.05,-0.04
71961,0.01,0.07,-0.06
71985,0.01,0.05,-0.04
72009,0.02,0.06,-0.04
72033,0.01,0.06,-0.05
72056,0.0,0.05,-0.04
72081,0.02,0.04,-0.02
72104,0.01,0.05,-0.04
72128,0.02,0.05,-0.03
72153,0.02,0.05,-0.03
72176,0.0,0.04,-0.03
72200,0.02,0.06,-0.04
72224,0.02,0.05,-0.03
72248,0.0,0.06,-0.06
72272,0.01,0.05,-0.03
72296,0.0,0.06,-0.05
72320,0.0,0.05,-0.05
72344,0.02,0.06,-0.04
72368,0.02,0.05,-0.03
72391,0.01,0.05,-0.04
72416,0.01,0.05,-0.04
72439,0.01,0.05,-0.04
72463,0.01,0.05,-0.04
72487,0.01,0.04,-0.03
72511,0.02,0.06,-0.04
72536,0.01,0.05,-0.04
72559,0.01,0.04,-0.02
72583,0.01,0.06,-0.05
72607,0.02,0.06,-0.04
72631,0.01,0.06,-0.05
72654,0.0,0.06,-0.05
72679,0.0,0.05,-0.05
72702,0.0,0.04,-0.04
72726,0.01,0.07,-0.05
72751,0.01,0.06,-0.04
72774,0.01,0.06,-0.04
72798,0.02,0.04,-0.02
72822,0.01,0.06,-0.04
72846,0.01,0.04,-0.03
72870,0.0,0.06,-0.06
72894,0.01,0.05,-0.03
72918,0.01,0.05,-0.04
72942,0.01,0.06,-0.05
72966,0.0,0.05,-0.05
72989,0.01,0.05,-0.04
73014,0.0,0.05,-0.04
73037,0.01,0.06,-0.05
73061,0.01,0.05,-0.04
73085,0.01,0.05,-0.04
73109,0.01,0.06,-0.04
73133,0.01,0.05,-0.04
73157,0.01,0.05,-0.04
73181,0.01,0.04,-0.03
73205,0.02,0.05,-0.03
73229,0.02,0.05,-0.03
73252,0.01,0.05,-0.04
73277,0.01,0.05,-0.04
73300,0.01,0.04,-0.02
73324,0.0,0.06,-0.05
73349,0.01,0.05,-0.04
73372,0.02,0.06,-0.04
73396,0.01,0.05,-0.04
73420,0.01,0.06,-0.05
73444,0.0,0.06,-0.05
73468,0.01,0.05,-0.04
73492,0.0,0.06,-0.06
73516,0.0,0.04,-0.04
73540,0.0,0.06,-0.06
73564,0.0,0.05,-0.05
73587,0.01,0.05,-0.04
73612,0.0,0.06,-0.05
73635,0.01,0.05,-0.04
73659,0.02,0.05,-0.03
73683,0.01,0.05,-0.04
73707,0.02,0.05,-0.03
73731,0.01,0.05,-0.04
73755,0.01,0.04,-0.03
73779,0.01,0.05,-0.03
73803,0.03,0.05,-0.02
73827,0.01,0.06,-0.05
73850,0.02,0.04,-0.02
73875,0.0,0.04,-0.04
73899,0.01,0.06,-0.05
73922,0.0,0.05,-0.05
73947,0.02,0.06,-0.04
73970,0.0,0.05,-0.05
73994,0.01,0.05,-0.04
74018,0.0,0.04,-0.04
74042,0.01,0.05,-0.04
74065,0.0,0.07,-0.07
74090,0.0,0.06,-0.05
74114,0.01,0.05,-0.04
74138,0.0,0.05,-0.05
74162,0.0,0.05,-0.05
74185,0.01,0.05,-0.04
74210,0.0,0.06,-0.05
74233,0.01,0.05,-0.04
74257,0.01,0.05,-0.04
74281,0.01,0.05,-0.04
74305,0.01,0.04,-0.03
74329,0.01,0.05,-0.04
74353,0.02,0.05,-0.03
74377,0.01,0.06,-0.05
74401,0.02,0.05,-0.03
74425,0.02,0.05,-0.03
74448,0.01,0.05,-0.04
74473,0.0,0.05,-0.05
74497,0.01,0.05,-0.03
74520,0.02,0.05,-0.03
74545,0.01,0.06,-0.04
74568,0.0,0.04,-0.04
74592,0.0,0.04,-0.04
74616,0.01,0.05,-0.04
74640,0.02,0.05,-0.03
74663,0.02,0.05,-0.03
74688,0.0,0.06,-0.05
74712,0.02,0.06,-0.04
74736,0.0,0.06,-0.06
74760,0.0,0.06,-0.06
74783,0.0,0.05,-0.05
74808,0.01,0.04,-0.02
74831,0.01,0.06,-0.04
74855,0.0,0.05,-0.05
74880,0.03,0.05,-0.02
74903,0.02,0.05,-0.03
74927,0.02,0.05,-0.03
74951,0.02,0.06,-0.04
74975,0.02,0.05,-0.03
74999,0.01,0.05,-0.04
75023,0.02,0.05,-0.02
75046,0.02,0.05,-0.03
75071,0.0,0.05,-0.05
75095,0.0,0.05,-0.05
75118,0.0,0.06,-0.05
75143,0.01,0.05,-0.04
75166,0.01,0.05,-0.04
75190,0.01,0.05,-0.04
75214,0.0,0.05,-0.05
75238,0.0,0.06,-0.05
75261,0.0,0.06,-0.06
75286,0.0,0.06,-0.06
75310,0.02,0.05,-0.03
75334,0.01,0.05,-0.04
75358,0.01,0.05,-0.04
75381,0.01,0.05,-0.04
75406,0.0,0.04,-0.04
75429,0.01,0.04,-0.03
75453,0.01,0.05,-0.04
75478,0.0,0.05,-0.04
75501,0.01,0.05,-0.04
75525,0.0,0.06,-0.06
75549,0.01,0.05,-0.04
75573,0.01,0.04,-0.03
75597,0.01,0.05,-0.04
75621,0.02,0.06,-0.04
75644,0.02,0.06,-0.04
75669,0.0,0.05,-0.05
75693,0.01,0.05,-0.04
75716,0.02,0.05,-0.03
75741,0.01,0.05,-0.04
75764,0.02,0.04,-0.02
75788,0.01,0.05,-0.04
75812,0.0,0.06,-0.05
75836,0.0,0.05,-0.05
75859,0.02,0.05,-0.03
75884,0.01,0.04,-0.03
75908,0.01,0.05,-0.03
75932,0.01,0.05,-0.03
75956,0.01,0.04,-0.03
75979,0.01,0.04,-0.03
76004,0.02,0.06,-0.04
76027,0.01,0.05,-0.04
76051,0.03,0.06,-0.03
76076,0.02,0.06,-0.04
76099,0.02,0.06,-0.04
76123,0.01,0.06,-0.04
76147,0.01,0.06,-0.05
76171,0.01,0.06,-0.04
76194,0.01,0.06,-0.05
76219,0.0,0.05,-0.05
76242,0.01,0.05,-0.04
76267,0.02,0.06,-0.04
76291,0.01,0.04,-0.03
76314,0.01,0.05,-0.04
76339,0.02,0.06,-0.04
76362,0.02,0.04,-0.02
76386,0.01,0.04,-0.02
76410,0.01,0.04,-0.03
76434,0.01,0.04,-0.03
76457,0.01,0.05,-0.04
76482,0.0,0.05,-0.05
76506,0.01,0.04,-0.02
76530,0.01,0.06,-0.04
76554,0.01,0.05,-0.04
76577,0.01,0.06,-0.04
76602,0.01,0.06,-0.05
76625,0.0,0.06,-0.05
76649,0.01,0.05,-0.04
76674,0.01,0.05,-0.04
76697,0.0,0.05,-0.05
76721,0.0,0.06,-0.05
76745,0.01,0.07,-0.06
76769,0.01,0.05,-0.04
76792,0.02,0.04,-0.02
76817,0.01,0.05,-0.04
76840,0.01,0.04,-0.03
76865,0.01,0.06,-0.05
76889,0.0,0.05,-0.05
76912,0.0,0.04,-0.04
76937,0.0,0.05,-0.05
76960,0.0,0.06,-0.05
76984,0.01,0.06,-0.05
77008,0.01,0.06,-0.04
77032,0.01,0.04,-0.02
77056,0.01,0.04,-0.03
77080,0.01,0.05,-0.04
77104,0.01,0.04,-0.02
77128,0.01,0.05,-0.04
77152,0.0,0.05,-0.05
77175,0.0,0.07,-0.06
77200,0.01,0.05,-0.04
77223,0.01,0.04,-0.02
77247,0.01,0.05,-0.04
77272,0.0,0.05,-0.05
77295,0.01,0.06,-0.04
77319,0.01,0.04,-0.03
77343,0.01,0.05,-0.04
77367,0.0,0.06,-0.06
77390,0.0,0.05,-0.05
77415,0.01,0.06,-0.05
77438,0.0,0.05,-0.04
77463,0.0,0.05,-0.05
77487,0.0,0.05,-0.04
77510,0.02,0.06,-0.04
77535,0.0,0.04,-0.04
77558,0.01,0.05,-0.04
77582,0.01,0.05,-0.04
77606,0.02,0.07,-0.04
77630,0.0,0.05,-0.04
77654,0.01,0.06,-0.04
77678,0.02,0.05,-0.03
77702,0.0,0.05,-0.05
77725,0.01,0.05,-0.04
77750,0.01,0.05,-0.04
77773,0.0,0.05,-0.05
77798,0.01,0.05,-0.04
77821,0.01,0.05,-0.04
77845,0.01,0.05,-0.04
77870,0.01,0.05,-0.04
77893,0.01,0.04,-0.03
77917,0.01,0.05,-0.04
77941,0.0,0.06,-0.05
77965,0.01,0.06,-0.04
77988,0.01,0.04,-0.03
78013,0.01,0.05,-0.03
78036,0.01,0.05,-0.03
78061,0.01,0.05,-0.04
78085,0.01,0.04,-0.03
78108,0.02,0.05,-0.03
78133,0.01,0.06,-0.05
78156,0.01,0.05,-0.04
78180,0.01,0.04,-0.03
78204,0.02,0.05,-0.03
78228,0.01,0.06,-0.05
78252,0.0,0.05,-0.05
78276,0.03,0.05,-0.02
78300,0.03,0.05,-0.02
78323,0.02,0.05,-0.03
78348,0.0,0.06,-0.06
78371,0.01,0.05,-0.03
78396,0.01,0.05,-0.04
78419,0.01,0.05,-0.04
78443,0.02,0.05,-0.03
78468,0.0,0.06,-0.05
78491,0.01,0.05,-0.04
78515,0.01,0.04,-0.03
78539,0.01,0.07,-0.05
78563,0.01,0.06,-0.05
78586,0.01,0.05,-0.04
78611,0.01,0.05,-0.04
78635,0.0,0.05,-0.04
78659,0.02,0.05,-0.03
78683,0.02,0.05,-0.02
78706,0.01,0.04,-0.03
78731,0.01,0.06,-0.05
78754,0.02,0.05,-0.02
78778,0.01,0.05,-0.03
78802,0.02,0.06,-0.04
78826,0.0,0.05,-0.05
78850,0.01,0.05,-0.04
78874,0.01,0.05,-0.03
78898,0.01,0.06,-0.05
78921,0.01,0.06,-0.05
78946,0.01,0.06,-0.05
78969,0.01,0.06,-0.05
78994,0.0,0.05,-0.05
79017,0.01,0.05,-0.03
79041,0.01,0.06,-0.04
79066,0.0,0.06,-0.05
79089,0.02,0.05,-0.03
79113,0.01,0.05,-0.04
79137,0.0,0.06,-0.06
79161,0.02,0.06,-0.04
79184,0.01,0.04,-0.03
79209,0.01,0.05,-0.03
79233,0.01,0.06,-0.05
79256,0.0,0.05,-0.05
79281,0.0,0.05,-0.05
79304,0.02,0.06,-0.04
79329,0.01,0.04,-0.03
79352,0.01,0.05,-0.04
79376,0.01,0.06,-0.04
79400,0.0,0.06,-0.05
79424,0.01,0.05,-0.04
79448,0.01,0.07,-0.05
79472,0.01,0.06,-0.04
79496,0.0,0.06,-0.06
79519,0.01,0.05,-0.04
79544,0.0,0.07,-0.06
79567,0.01,0.06,-0.05
79592,0.01,0.06,-0.05
79616,0.01,0.06,-0.04
79639,0.01,0.06,-0.05
79664,0.01,0.06,-0.04
79687,0.02,0.06,-0.03
79711,0.0,0.05,-0.05
79735,0.0,0.04,-0.04
79759,0.0,0.07,-0.06
79782,0.02,0.05,-0.03
79807,0.01,0.05,-0.04
79831,0.01,0.04,-0.02
79854,0.01,0.05,-0.04
79879,0.01,0.06,-0.04
79902,0.01,0.05,-0.03
79927,0.01,0.05,-0.04
79950,0.02,0.06,-0.04
79974,0.01,0.05,-0.03
79998,0.02,0.07,-0.05
80022,0.03,0.05,-0.02
80046,0.02,0.06,-0.04
80070,0.01,0.05,-0.04
80094,0.0,0.05,-0.05
80117,0.02,0.04,-0.02
80142,0.01,0.04,-0.02
80165,0.0,0.05,-0.05
80190,0.01,0.04,-0.03
80214,0.01,0.04,-0.03
80237,0.01,0.06,-0.05
80262,0.0,0.06,-0.05
80285,0.01,0.06,-0.05
80309,0.02,0.05,-0.03
80333,0.01,0.04,-0.03
80357,0.01,0.05,-0.04
80380,0.02,0.05,-0.03
80405,0.01,0.05,-0.04
80429,0.01,0.06,-0.04
80452,0.02,0.06,-0.04
80477,0.01,0.05,-0.04
80500,0.02,0.05,-0.03
80525,0.01,0.05,-0.04
80548,0.03,0.05,-0.02
80572,0.0,0.06,-0.05
80596,0.0,0.04,-0.03
80620,0.02,0.04,-0.02
80644,0.01,0.05,-0.04
80668,0.0,0.06,-0.06
80692,0.01,0.06,-0.04
80715,0.01,0.06,-0.04
80740,0.01,0.06,-0.04
80763,0.01,0.04,-0.03
80787,0.01,0.05,-0.04
80812,0.01,0.05,-0.03
80835,0.0,0.05,-0.05
80860,0.01,0.05,-0.04
80883,0.0,0.05,-0.05
80907,0.01,0.06,-0.05
80931,0.0,0.04,-0.03
80955,0.0,0.04,-0.03
80978,0.02,0.06,-0.04
81003,0.02,0.06,-0.04
81027,0.01,0.06,-0.05
81050,0.0,0.06,-0.06
81075,0.02,0.04,-0.02
81098,0.01,0.05,-0.04
81123,0.0,0.05,-0.05
81146,0.01,0.06,-0.05
81170,0.02,0.05,-0.03
81195,0.01,0.06,-0.05
81218,0.01,0.05,-0.03
81242,0.01,0.05,-0.04
81266,0.02,0.05,-0.03
81290,0.02,0.06,-0.04
81313,0.0,0.05,-0.05
81338,0.01,0.06,-0.04
81361,0.01,0.04,-0.03
81385,0.0,0.04,-0.04
81410,0.01,0.05,-0.04
81433,0.01,0.05,-0.04
81458,0.01,0.05,-0.04
81481,0.0,0.06,-0.05
81505,0.01,0.06,-0.04
81529,0.01,0.05,-0.04
81553,0.01,0.04,-0.03
81576,0.0,0.05,-0.05
81601,0.01,0.05,-0.04
81625,0.01,0.06,-0.04
81648,0.01,0.06,-0.04
81673,0.01,0.06,-0.05
81696,0.01,0.05,-0.04
81721,0.01,0.04,-0.03
81744,0.0,0.05,-0.05
81768,0.01,0.06,-0.05
81793,0.01,0.06,-0.05
81816,0.0,0.05,-0.04
81840,0.01,0.05,-0.04
81864,0.03,0.06,-0.03
81888,0.01,0.05,-0.04
81911,0.0,0.05,-0.05
81936,0.01,0.05,-0.04
81959,0.02,0.06,-0.04
81983,0.02,0.05,-0.03
82008,0.0,0.05,-0.05
82031,0.02,0.05,-0.03
82056,0.0,0.05,-0.05
82079,0.01,0.05,-0.03
82103,0.0,0.05,-0.05
82127,0.01,0.05,-0.04
82151,0.0,0.05,-0.04
82174,0.02,0.05,-0.03
82199,0.0,0.04,-0.04
82223,0.01,0.05,-0.03
82246,0.01,0.05,-0.04
82271,0.01,0.06,-0.05
82294,0.0,0.04,-0.04
82318,0.01,0.05,-0.04
82342,0.01,0.05,-0.04
82366,0.0,0.06,-0.05
82391,0.01,0.05,-0.03
82414,0.01,0.04,-0.03
82438,0.01,0.05,-0.04
82462,0.0,0.07,-0.06
82486,0.01,0.05,-0.04
82509,0.01,0.05,-0.04
82534,0.01,0.05,-0.03
82557,0.01,0.06,-0.04
82581,0.0,0.06,-0.06
82606,0.01,0.07,-0.05
82629,0.0,0.05,-0.04
82654,0.0,0.04,-0.03
82677,0.01,0.05,-0.04
82701,0.0,0.05,-0.05
82725,0.01,0.04,-0.03
82749,0.01,0.05,-0.04
82772,0.01,0.05,-0.04
82797,0.01,0.06,-0.04
82821,0.01,0.04,-0.03
82844,0.01,0.05,-0.04
82869,0.02,0.04,-0.02
82892,0.01,0.05,-0.04
82916,0.01,0.05,-0.04
82940,0.01,0.05,-0.04
