time, tp_a, tp_b, diff
62185,0.01,0.06,-0.05
62209,0.0,0.06,-0.05
62233,0.01,0.06,-0.04
62257,0.01,0.05,-0.04
62280,0.02,0.05,-0.03
62305,0.02,0.04,-0.02
62328,0.0,0.05,-0.05
62353,0.0,0.04,-0.04
62376,0.01,0.04,-0.03
62400,0.02,0.05,-0.03
62425,0.01,0.05,-0.04
62448,0.0,0.06,-0.05
62472,0.01,0.06,-0.05
62496,0.01,0.06,-0.05
62520,0.01,0.03,-0.02
62543,0.02,0.06,-0.04
62568,0.01,0.05,-0.04
62592,0.02,0.04,-0.02
62615,0.01,0.07,-0.06
62640,0.0,0.06,-0.06
62663,0.0,0.05,-0.05
62688,0.01,0.04,-0.03
62711,0.02,0.03,-0.01
62735,0.01,0.06,-0.05
62759,0.0,0.07,-0.07
62783,0.0,0.04,-0.04
62807,0.01,0.05,-0.04
62831,0.0,0.07,-0.06
62855,0.01,0.05,-0.04
62878,0.01,0.06,-0.04
62903,0.02,0.06,-0.04
62926,0.0,0.05,-0.05
62950,0.0,0.05,-0.05
62974,0.0,0.05,-0.05
62998,0.02,0.06,-0.04
63023,0.02,0.06,-0.03
63046,0.0,0.04,-0.04
63070,0.02,0.05,-0.03
63094,0.01,0.05,-0.04
63118,0.0,0.06,-0.06
63141,0.0,0.03,-0.03
63166,0.0,0.06,-0.05
63190,0.02,0.05,-0.03
63213,0.01,0.06,-0.04
63238,0.0,0.05,-0.05
63261,0.01,0.05,-0.04
63286,0.01,0.06,-0.05
63309,0.0,0.05,-0.04
63333,0.0,0.06,-0.05
63357,0.02,0.05,-0.03
63381,0.0,0.05,-0.04
63405,0.01,0.05,-0.04
63429,0.0,0.04,-0.04
63453,0.02,0.04,-0.02
63476,0.01,0.04,-0.03
63501,0.01,0.05,-0.04
63524,0.01,0.06,-0.05
63548,0.01,0.04,-0.03
63572,0.01,0.05,-0.04
63596,0.01,0.04,-0.03
63621,0.01,0.06,-0.05
63644,0.0,0.04,-0.04
63668,0.0,0.06,-0.05
63692,0.01,0.06,-0.04
63716,0.0,0.06,-0.06
63739,0.01,0.04,-0.03
63764,0.01,0.06,-0.05
63788,0.02,0.05,-0.02
63811,0.02,0.06,-0.04
63836,0.01,0.05,-0.04
63859,0.01,0.04,-0.03
63884,0.01,0.06,-0.05
63907,0.0,0.06,-0.06
63931,0.0,0.05,-0.05
63955,0.01,0.05,-0.04
63979,0.01,0.04,-0.03
64003,0.0,0.05,-0.05
64027,0.01,0.05,-0.03
64051,0.0,0.06,-0.05
64074,0.01,0.06,-0.05
64099,0.0,0.05,-0.05
64122,0.0,0.06,-0.05
64146,0.0,0.06,-0.06
64171,0.0,0.04,-0.04
64194,0.0,0.04,-0.03
64219,0.0,0.05,-0.05
64242,0.0,0.06,-0.05
64266,0.0,0.04,-0.04
64290,0.0,0.05,-0.04
64314,0.01,0.07,-0.06
64337,0.02,0.05,-0.03
64362,0.01,0.04,-0.03
64386,0.01,0.04,-0.02
64409,0.01,0.06,-0.05
64434,0.02,0.04,-0.01
64457,0.01,0.05,-0.03
64481,0.01,0.04,-0.02
64505,0.02,0.06,-0.04
64529,0.0,0.04,-0.04
64553,0.0,0.03,-0.03
64577,0.01,0.06,-0.05
64601,0.02,0.05,-0.03
64625,0.01,0.05,-0.04
64649,0.01,0.06,-0.05
64672,0.01,0.06,-0.04
64697,0.03,0.05,-0.02
64720,0.02,0.06,-0.04
64744,0.02,0.06,-0.04
64769,0.0,0.06,-0.06
64792,0.0,0.05,-0.05
64817,0.01,0.03,-0.02
64840,0.01,0.06,-0.04
64864,0.02,0.06,-0.04
64888,0.01,0.04,-0.03
64912,0.01,0.05,-0.04
64935,0.01,0.04,-0.03
64960,0.01,0.04,-0.03
64984,0.0,0.04,-0.04
65007,0.01,0.05,-0.04
65032,0.03,0.04,-0.01
65055,0.0,0.04,-0.04
65079,0.01,0.04,-0.03
65103,0.02,0.06,-0.04
65127,0.01,0.06,-0.05
65152,0.0,0.06,-0.05
65175,0.01,0.05,-0.04
65199,0.02,0.05,-0.03
65223,0.0,0.07,-0.07
65247,0.0,0.05,-0.05
65270,0.01,0.05,-0.03
65295,0.01,0.05,-0.04
65318,0.01,0.05,-0.04
65342,0.01,0.05,-0.04
65367,0.02,0.06,-0.03
65390,0.01,0.06,-0.05
65415,0.0,0.05,-0.05
65438,0.01,0.05,-0.04
65462,0.02,0.05,-0.03
65486,0.0,0.04,-0.04
65510,0.02,0.06,-0.04
65533,0.0,0.06,-0.05
65558,0.0,0.06,-0.06
65582,0.01,0.06,-0.05
65605,0.0,0.04,-0.04
65630,0.01,0.06,-0.04
65653,0.02,0.05,-0.03
65677,0.01,0.05,-0.04
65701,0.02,0.06,-0.04
65725,0.01,0.06,-0.04
65750,0.0,0.06,-0.05
65773,0.01,0.04,-0.03
65797,0.02,0.05,-0.03
65821,0.0,0.05,-0.05
65845,0.01,0.04,-0.03
65868,0.01,0.04,-0.03
65893,0.01,0.06,-0.05
65916,0.01,0.06,-0.05
65940,0.0,0.05,-0.05
65965,0.02,0.06,-0.04
65988,0.01,0.05,-0.03
66012,0.0,0.05,-0.05
66036,0.01,0.05,-0.04
66060,0.01,0.05,-0.04
66084,0.01,0.05,-0.04
66108,0.01,0.06,-0.05
66131,0.01,0.05,-0.04
66156,0.02,0.05,-0.03
66180,0.02,0.06,-0.04
66203,0.01,0.04,-0.03
66228,0.02,0.07,-0.05
66251,0.01,0.05,-0.04
66275,0.0,0.05,-0.05
66299,0.01,0.06,-0.05
66323,0.0,0.07,-0.06
66348,0.01,0.05,-0.04
66371,0.01,0.06,-0.05
66395,0.01,0.05,-0.04
66419,0.01,0.07,-0.06
66443,0.01,0.06,-0.05
66466,0.0,0.05,-0.04
66491,0.0,0.05,-0.05
66514,0.01,0.05,-0.03
66538,0.0,0.05,-0.04
66563,0.0,0.04,-0.04
66586,0.02,0.05,-0.03
66610,0.0,0.06,-0.05
66634,0.0,0.05,-0.04
66658,0.01,0.05,-0.04
66682,0.03,0.06,-0.03
66706,0.02,0.06,-0.04
66729,0.0,0.05,-0.04
66754,0.01,0.05,-0.04
66778,0.01,0.06,-0.05
66801,0.01,0.06,-0.05
66826,0.01,0.05,-0.04
66849,0.01,0.05,-0.03
66873,0.0,0.06,-0.05
66897,0.01,0.05,-0.03
66921,0.0,0.05,-0.04
66946,0.02,0.05,-0.03
66969,0.0,0.07,-0.07
66993,0.01,0.05,-0.04
67017,0.01,0.05,-0.03
67041,0.0,0.05,-0.04
67064,0.0,0.04,-0.04
67089,0.01,0.05,-0.04
67112,0.02,0.06,-0.04
67136,0.02,0.06,-0.03
67161,0.0,0.05,-0.04
67184,0.01,0.05,-0.04
67208,0.0,0.05,-0.05
67232,0.02,0.06,-0.04
67256,0.0,0.06,-0.06
67280,0.01,0.04,-0.03
67304,0.01,0.05,-0.04
67328,0.02,0.04,-0.01
67352,0.0,0.05,-0.04
67376,0.0,0.05,-0.05
67399,0.02,0.05,-0.03
67424,0.01,0.04,-0.03
67447,0.01,0.04,-0.03
67471,0.02,0.05,-0.03
67495,0.02,0.04,-0.02
67519,0.0,0.05,-0.05
67543,0.01,0.05,-0.04
67567,0.0,0.06,-0.06
67591,0.01,0.05,-0.04
67615,0.01,0.05,-0.04
67639,0.01,0.04,-0.03
67662,0.02,0.05,-0.03
67687,0.01,0.05,-0.04
67710,0.01,0.05,-0.04
67734,0.02,0.07,-0.05
67759,0.0,0.06,-0.05
67782,0.0,0.05,-0.04
67806,0.01,0.03,-0.02
67830,0.02,0.07,-0.05
67854,0.0,0.06,-0.05
67878,0.01,0.05,-0.04
67902,0.01,0.05,-0.04
67926,0.0,0.06,-0.06
67950,0.0,0.05,-0.04
67974,0.0,0.06,-0.06
67997,0.01,0.06,-0.05
68022,0.01,0.04,-0.03
68045,0.01,0.05,-0.04
68069,0.01,0.05,-0.04
68093,0.0,0.05,-0.05
68117,0.0,0.06,-0.06
68141,0.0,0.06,-0.06
68165,0.01,0.05,-0.03
68189,0.01,0.06,-0.05
68213,0.0,0.05,-0.05
68237,0.0,0.05,-0.04
68260,0.01,0.05,-0.04
68285,0.01,0.06,-0.04
68308,0.0,0.04,-0.04
68332,0.01,0.05,-0.04
68357,0.0,0.05,-0.05
68380,0.0,0.04,-0.04
68404,0.01,0.05,-0.04
68428,0.02,0.05,-0.03
68452,0.02,0.04,-0.02
68476,0.0,0.06,-0.05
68500,0.02,0.07,-0.05
68524,0.03,0.05,-0.02
68548,0.0,0.04,-0.04
68572,0.0,0.05,-0.05
68595,0.0,0.05,-0.05
68620,0.02,0.05,-0.03
68643,0.0,0.05,-0.05
68667,0.0,0.06,-0.05
68691,0.01,0.05,-0.03
68715,0.02,0.05,-0.03
68739,0.02,0.04,-0.02
68763,0.01,0.06,-0.05
68787,0.0,0.06,-0.06
68811,0.01,0.05,-0.04
68835,0.01,0.05,-0.03
68858,0.01,0.06,-0.05
68883,0.01,0.06,-0.05
68907,0.02,0.04,-0.02
68930,0.01,0.05,-0.04
68955,0.01,0.06,-0.04
68978,0.0,0.04,-0.04
69002,0.0,0.07,-0.06
69026,0.0,0.06,-0.05
69050,0.01,0.05,-0.04
69073,0.01,0.04,-0.03
69098,0.03,0.04,-0.01
69122,0.01,0.06,-0.04
69146,0.02,0.04,-0.02
69170,0.02,0.05,-0.03
69193,0.01,0.05,-0.04
69218,0.0,0.05,-0.05
69241,0.02,0.06,-0.04
69265,0.0,0.05,-0.05
69289,0.0,0.05,-0.05
69313,0.0,0.04,-0.04
69337,0.01,0.06,-0.04
69361,0.0,0.04,-0.04
69385,0.0,0.05,-0.05
69409,0.01,0.05,-0.04
69433,0.02,0.05,-0.03
69456,0.02,0.05,-0.03
69481,0.01,0.05,-0.03
69505,0.01,0.05,-0.04
69528,0.0,0.04,-0.03
69553,0.0,0.05,-0.04
69576,0.01,0.07,-0.06
69600,0.02,0.04,-0.02
69624,0.01,0.05,-0.04
69648,0.02,0.05,-0.03
69671,0.02,0.06,-0.04
69696,0.0,0.05,-0.05
69720,0.0,0.06,-0.05
69744,0.02,0.05,-0.03
69768,0.03,0.06,-0.03
69791,0.0,0.06,-0.05
69816,0.01,0.05,-0.04
69839,0.03,0.06,-0.03
69863,0.01,0.04,-0.03
69888,0.01,0.05,-0.03
69911,0.02,0.06,-0.04
69935,0.02,0.05,-0.03
69959,0.0,0.06,-0.06
69983,0.01,0.05,-0.03
70007,0.02,0.05,-0.03
70031,0.02,0.06,-0.04
70054,0.02,0.06,-0.04
70079,0.01,0.05,-0.04
70103,0.01,0.06,-0.04
70126,0.02,0.04,-0.02
70151,0.02,0.05,-0.03
70174,0.01,0.04,-0.03
70198,0.0,0.05,-0.04
70222,0.0,0.05,-0.04
70246,0.0,0.05,-0.05
70269,0.02,0.05,-0.03
70294,0.0,0.05,-0.05
70318,0.02,0.04,-0.02
70342,0.01,0.05,-0.04
70366,0.01,0.05,-0.04
70389,0.02,0.06,-0.04
70414,0.01,0.05,-0.04
70437,0.01,0.06,-0.04
70461,0.01,0.06,-0.05
70486,0.01,0.05,-0.04
70509,0.01,0.06,-0.04
70533,0.01,0.05,-0.03
70557,0.02,0.05,-0.03
70581,0.02,0.05,-0.02
70604,0.0,0.06,-0.05
70629,0.01,0.06,-0.05
70652,0.0,0.07,-0.07
70677,0.0,0.05,-0.05
70701,0.01,0.05,-0.04
70724,0.01,0.06,-0.05
70749,0.0,0.04,-0.03
70772,0.02,0.05,-0.03
70796,0.0,0.06,-0.05
70820,0.01,0.06,-0.05
70844,0.01,0.04,-0.03
70867,0.02,0.05,-0.03
70892,0.01,0.05,-0.04
70916,0.0,0.05,-0.05
70940,0.0,0.05,-0.05
70964,0.01,0.05,-0.03
70987,0.01,0.06,-0.04
71012,0.0,0.05,-0.04
71035,0.01,0.05,-0.03
71059,0.01,0.05,-0.04
71084,0.01,0.06,-0.04
71107,0.01,0.05,-0.04
71131,0.01,0.05,-0.03
71155,0.0,0.04,-0.04
71179,0.01,0.07,-0.06
71202,0.01,0.05,-0.04
71227,0.02,0.03,-0.01
71250,0.02,0.04,-0.02
71275,0.01,0.06,-0.05
71299,0.01,0.04,-0.03
71322,0.01,0.04,-0.02
71347,0.0,0.06,-0.05
71370,0.01,0.06,-0.05
71394,0.02,0.05,-0.03
71418,0.01,0.05,-0.04
71442,0.01,0.05,-0.04
71465,0.0,0.04,-0.04
71490,0.02,0.05,-0.03
71514,0.0,0.05,-0.04
71538,0.02,0.04,-0.02
71562,0.0,0.05,-0.05
71585,0.0,0.06,-0.06
71610,0.0,0.06,-0.06
71633,0.01,0.05,-0.04
71657,0.01,0.05,-0.04
71682,0.01,0.05,-0.04
71705,0.01,0.06,-0.04
71729,0.0,0.05,-0.05
71753,0.0,0.05,-0.05
71777,0.01,0.06,-0.04
71800,0.0,0.06,-0.05
71825,0.0,0.05,-0.05
71848,0.0,0.05,-0.05
71873,0.03,0.04,-0.01
71897,0.02,0.06,-0.04
71920,0.0,0.05,-0.04
71945,0.01,0.05,-0.03
71968,0.01,0.04,-0.03
71992,0.0,0.06,-0.06
72016,0.0,0.06,-0.05
72040,0.02,0.05,-0.03
72064,0.0,0.05,-0.04
72088,0.01,0.05,-0.04
72112,0.02,0.05,-0.03
72135,0.0,0.05,-0.04
72160,0.01,0.06,-0.05
72183,0.01,0.06,-0.04
72208,0.02,0.05,-0.03
72231,0.01,0.06,-0.04
72255,0.01,0.04,-0.03
72280,0.0,0.05,-0.04
72303,0.02,0.05,-0.03
72327,0.0,0.04,-0.04
72351,0.01,0.05,-0.04
72375,0.02,0.05,-0.03
72398,0.02,0.04,-0.02
72423,0.0,0.06,-0.06
72446,0.01,0.05,-0.04
72471,0.0,0.05,-0.05
72495,0.0,0.06,-0.05
72518,0.01,0.05,-0.04
72543,0.0,0.05,-0.05
72566,0.03,0.05,-0.02
72590,0.0,0.06,-0.05
72614,0.01,0.04,-0.03
72638,0.02,0.07,-0.05
72662,0.0,0.06,-0.05
72686,0.01,0.05,-0.04
72710,0.02,0.06,-0.04
72733,0.0,0.05,-0.05
72758,0.01,0.04,-0.02
72781,0.0,0.06,-0.05
72806,0.0,0.07,-0.06
72829,0.02,0.06,-0.04
72853,0.01,0.04,-0.03
72878,0.0,0.05,-0.05
72901,0.0,0.05,-0.05
72925,0.02,0.06,-0.04
72949,0.0,0.06,-0.06
72973,0.01,0.05,-0.04
72996,0.01,0.06,-0.04
73021,0.01,0.05,-0.04
73044,0.01,0.05,-0.04
73069,0.02,0.04,-0.02
73093,0.01,0.07,-0.06
73116,0.0,0.06,-0.06
73141,0.03,0.04,-0.01
73164,0.01,0.05,-0.04
73188,0.0,0.05,-0.05
73212,0.0,0.04,-0.03
73236,0.0,0.04,-0.04
73260,0.0,0.04,-0.04
73284,0.0,0.05,-0.04
73308,0.0,0.06,-0.05
73331,0.0,0.05,-0.04
73356,0.01,0.06,-0.05
73379,0.0,0.04,-0.04
73404,0.0,0.05,-0.04
73427,0.02,0.05,-0.03
73451,0.01,0.07,-0.06
73476,0.0,0.05,-0.05
73499,0.01,0.03,-0.02
73523,0.01,0.05,-0.04
73547,0.0,0.06,-0.06
73571,0.0,0.05,-0.05
73594,0.01,0.05,-0.04
73619,0.0,0.05,-0.05
73643,0.02,0.05,-0.03
73666,0.01,0.04,-0.03
73691,0.01,0.05,-0.04
73714,0.0,0.07,-0.07
73739,0.0,0.05,-0.05
73762,0.0,0.05,-0.04
73786,0.03,0.05,-0.02
73810,0.02,0.06,-0.04
73834,0.02,0.04,-0.02
73858,0.01,0.04,-0.03
73882,0.0,0.04,-0.04
73906,0.0,0.05,-0.05
73929,0.0,0.06,-0.05
73954,0.01,0.06,-0.05
73977,0.03,0.06,-0.03
74002,0.0,0.04,-0.04
74025,0.01,0.05,-0.03
74049,0.01,0.05,-0.04
74074,0.02,0.06,-0.04
74097,0.0,0.05,-0.05
74121,0.0,0.05,-0.04
74145,0.02,0.05,-0.03
74169,0.01,0.04,-0.03
74192,0.02,0.04,-0.02
74217,0.01,0.05,-0.04
74241,0.01,0.05,-0.04
74264,0.0,0.04,-0.03
74289,0.0,0.05,-0.05
74312,0.0,0.05,-0.05
74337,0.0,0.07,-0.06
74360,0.0,0.06,-0.05
74384,0.0,0.05,-0.04
74408,0.0,0.07,-0.07
74432,0.01,0.05,-0.04
74456,0.0,0.05,-0.05
74480,0.02,0.06,-0.04
74504,0.02,0.07,-0.05
74527,0.02,0.06,-0.04
74552,0.01,0.04,-0.03
74575,0.01,0.07,-0.06
74600,0.0,0.05,-0.05
74624,0.0,0.05,-0.05
74647,0.0,0.05,-0.05
74672,0.0,0.05,-0.05
74695,0.02,0.06,-0.04
74719,0.01,0.05,-0.04
74743,0.01,0.06,-0.05
74767,0.01,0.06,-0.05
74790,0.0,0.06,-0.05
74815,0.0,0.06,-0.06
74839,0.01,0.05,-0.04
74862,0.02,0.05,-0.03
74887,0.02,0.06,-0.04
74910,0.0,0.05,-0.05
74935,0.01,0.05,-0.03
74958,0.01,0.04,-0.03
74982,0.0,0.05,-0.05
75006,0.01,0.05,-0.04
75030,0.0,0.07,-0.07
75054,0.0,0.05,-0.05
75078,0.01,0.06,-0.05
75102,0.02,0.05,-0.03
75125,0.01,0.06,-0.04
75150,0.02,0.05,-0.03
75173,0.0,0.05,-0.05
75197,0.01,0.06,-0.04
75222,0.01,0.07,-0.06
75245,0.0,0.05,-0.05
75270,0.01,0.07,-0.05
75293,0.02,0.06,-0.04
75317,0.01,0.04,-0.03
75341,0.02,0.06,-0.04
75365,0.02,0.05,-0.03
75388,0.01,0.05,-0.04
75413,0.01,0.06,-0.05
75437,0.01,0.05,-0.03
75460,0.02,0.06,-0.04
75485,0.01,0.04,-0.03
75508,0.0,0.05,-0.05
75533,0.0,0.07,-0.06
75556,0.0,0.07,-0.07
75580,0.0,0.05,-0.04
75604,0.01,0.06,-0.05
75628,0.01,0.06,-0.04
75652,0.0,0.06,-0.05
75676,0.01,0.04,-0.03
75700,0.01,0.06,-0.04
75723,0.02,0.05,-0.03
75748,0.01,0.04,-0.03
75771,0.01,0.05,-0.03
75795,0.02,0.07,-0.05
75820,0.02,0.06,-0.04
75843,0.01,0.05,-0.04
75868,0.0,0.04,-0.04
75891,0.01,0.05,-0.04
75915,0.0,0.06,-0.05
75939,0.0,0.04,-0.04
75963,0.01,0.06,-0.05
75986,0.0,0.05,-0.05
76011,0.01,0.06,-0.05
76035,0.0,0.06,-0.06
76058,0.02,0.06,-0.04
76083,0.02,0.06,-0.04
76106,0.0,0.06,-0.06
76131,0.01,0.05,-0.04
76154,0.01,0.06,-0.04
76178,0.02,0.05,-0.03
76203,0.01,0.05,-0.04
76226,0.01,0.05,-0.04
76250,0.0,0.06,-0.06
76274,0.02,0.05,-0.03
76298,0.0,0.04,-0.04
76321,0.02,0.06,-0.04
76346,0.0,0.05,-0.05
76369,0.01,0.04,-0.03
76393,0.0,0.06,-0.05
76418,0.01,0.07,-0.05
76441,0.0,0.06,-0.06
76466,0.0,0.05,-0.04
76489,0.0,0.05,-0.05
76513,0.0,0.06,-0.06
76537,0.02,0.05,-0.03
76561,0.02,0.04,-0.02
76584,0.01,0.06,-0.04
76609,0.02,0.05,-0.03
76633,0.0,0.05,-0.05
76656,0.0,0.05,-0.04
76681,0.02,0.07,-0.05
76704,0.01,0.04,-0.03
76728,0.0,0.05,-0.05
76752,0.0,0.06,-0.06
76776,0.01,0.06,-0.04
76801,0.01,0.05,-0.04
76824,0.01,0.05,-0.04
76848,0.01,0.06,-0.05
76872,0.01,0.06,-0.05
76896,0.01,0.06,-0.04
76919,0.0,0.07,-0.06
76944,0.03,0.05,-0.02
76967,0.01,0.06,-0.04
76991,0.01,0.05,-0.04
77016,0.0,0.05,-0.04
77039,0.02,0.05,-0.03
77064,0.0,0.06,-0.06
77087,0.0,0.05,-0.04
77111,0.01,0.06,-0.04
77135,0.0,0.05,-0.05
77159,0.01,0.05,-0.04
77182,0.01,0.06,-0.04
77207,0.0,0.06,-0.06
77231,0.0,0.06,-0.05
77254,0.01,0.04,-0.03
77279,0.0,0.07,-0.06
77302,0.0,0.05,-0.04
77326,0.02,0.04,-0.02
77350,0.01,0.05,-0.04
77374,0.0,0.06,-0.05
77399,0.03,0.06,-0.03
77422,0.0,0.05,-0.05
77446,0.01,0.06,-0.05
77470,0.0,0.06,-0.05
77494,0.01,0.06,-0.05
77517,0.01,0.06,-0.05
77542,0.02,0.05,-0.03
77565,0.0,0.05,-0.05
77589,0.0,0.05,-0.04
77614,0.01,0.05,-0.04
77637,0.02,0.06,-0.04
77662,0.02,0.07,-0.04
77685,0.01,0.06,-0.04
77709,0.01,0.05,-0.04
77733,0.01,0.05,-0.04
77757,0.01,0.05,-0.04
77780,0.01,0.05,-0.04
77805,0.02,0.06,-0.04
77829,0.02,0.06,-0.04
77852,0.0,0.06,-0.05
77877,0.0,0.06,-0.05
77900,0.02,0.04,-0.02
77924,0.0,0.05,-0.04
77948,0.02,0.05,-0.02
77972,0.02,0.05,-0.03
77997,0.02,0.05,-0.03
78020,0.02,0.06,-0.04
78044,0.0,0.06,-0.05
78068,0.02,0.04,-0.02
78092,0.0,0.06,-0.06
78115,0.0,0.05,-0.05
78140,0.0,0.06,-0.05
78163,0.01,0.05,-0.04
78187,0.01,0.06,-0.05
78212,0.0,0.05,-0.05
78235,0.01,0.05,-0.04
78259,0.01,0.06,-0.04
78283,0.0,0.05,-0.05
78307,0.01,0.04,-0.03
78331,0.0,0.05,-0.05
78355,0.0,0.06,-0.06
78379,0.02,0.05,-0.03
78403,0.01,0.06,-0.05
78427,0.0,0.05,-0.05
78450,0.02,0.05,-0.03
78475,0.01,0.06,-0.05
78498,0.01,0.06,-0.05
78522,0.0,0.05,-0.05
78546,0.0,0.06,-0.05
78570,0.01,0.05,-0.04
78595,0.03,0.05,-0.02
78618,0.03,0.07,-0.04
78642,0.02,0.06,-0.04
78666,0.01,0.05,-0.04
78690,0.01,0.07,-0.05
78713,0.0,0.06,-0.05
78738,0.0,0.06,-0.05
78761,0.01,0.05,-0.04
78785,0.01,0.05,-0.04
78810,0.01,0.06,-0.04
78833,0.0,0.05,-0.04
78857,0.0,0.07,-0.06
78881,0.01,0.05,-0.04
78905,0.0,0.06,-0.05
78929,0.0,0.07,-0.06
78953,0.01,0.06,-0.05
78977,0.02,0.06,-0.03
79001,0.0,0.06,-0.05
79025,0.0,0.04,-0.04
79048,0.0,0.05,-0.05
79073,0.0,0.07,-0.07
79096,0.0,0.05,-0.05
79120,0.02,0.06,-0.04
79144,0.02,0.06,-0.04
79168,0.0,0.06,-0.06
79193,0.01,0.05,-0.04
79216,0.0,0.07,-0.06
79240,0.02,0.05,-0.03
79264,0.01,0.04,-0.03
79288,0.01,0.04,-0.03
79311,0.0,0.06,-0.06
79336,0.01,0.06,-0.05
79360,0.01,0.05,-0.04
79383,0.01,0.04,-0.03
79408,0.02,0.06,-0.04
79431,0.02,0.05,-0.03
79455,0.01,0.04,-0.03
79479,0.01,0.06,-0.05
79503,0.01,0.05,-0.04
79527,0.01,0.06,-0.05
79551,0.01,0.05,-0.03
79575,0.01,0.05,-0.04
79599,0.0,0.06,-0.06
79623,0.01,0.05,-0.04
79646,0.01,0.05,-0.04
79671,0.0,0.06,-0.06
79694,0.01,0.06,-0.05
79718,0.0,0.06,-0.05
79742,0.02,0.05,-0.03
79766,0.01,0.06,-0.04
79790,0.02,0.04,-0.02
79814,0.01,0.05,-0.04
79838,0.01,0.05,-0.04
79862,0.01,0.06,-0.05
79886,0.0,0.06,-0.05
79909,0.01,0.05,-0.04
79934,0.02,0.05,-0.03
79958,0.0,0.06,-0.05
79981,0.0,0.05,-0.05
80006,0.02,0.05,-0.03
80029,0.01,0.07,-0.05
80053,0.01,0.05,-0.04
80077,0.01,0.06,-0.05
80101,0.01,0.05,-0.03
80125,0.01,0.07,-0.06
80149,0.01,0.04,-0.03
80173,0.01,0.05,-0.04
80197,0.0,0.05,-0.05
80221,0.01,0.05,-0.04
80244,0.01,0.05,-0.04
80269,0.02,0.06,-0.04
80292,0.02,0.05,-0.03
80316,0.01,0.04,-0.03
80340,0.01,0.05,-0.04
80364,0.02,0.05,-0.03
80388,0.0,0.05,-0.05
80412,0.0,0.06,-0.05
80436,0.01,0.06,-0.04
80460,0.01,0.04,-0.03
80484,0.0,0.06,-0.06
80507,0.01,0.04,-0.03
80532,0.01,0.04,-0.03
80556,0.0,0.06,-0.06
80579,0.01,0.05,-0.04
80604,0.01,0.05,-0.03
80627,0.01,0.05,-0.04
80651,0.01,0.06,-0.05
80675,0.0,0.05,-0.05
80699,0.01,0.05,-0.04
80723,0.0,0.06,-0.06
80747,0.0,0.06,-0.06
80771,0.0,0.04,-0.04
80795,0.01,0.05,-0.04
80819,0.01,0.05,-0.04
80842,0.01,0.05,-0.04
80867,0.0,0.06,-0.05
80890,0.0,0.07,-0.07
80914,0.02,0.06,-0.04
80939,0.0,0.06,-0.05
80962,0.01,0.05,-0.04
80986,0.01,0.05,-0.04
81010,0.01,0.05,-0.04
81034,0.0,0.06,-0.06
81058,0.01,0.06,-0.04
81082,0.0,0.04,-0.04
81105,0.0,0.05,-0.05
81130,0.01,0.04,-0.03
81154,0.02,0.06,-0.04
81177,0.02,0.05,-0.03
81202,0.01,0.05,-0.04
81225,0.01,0.06,-0.04
81249,0.01,0.05,-0.04
81273,0.0,0.05,-0.04
81297,0.0,0.06,-0.06
81320,0.0,0.05,-0.05
81345,0.01,0.06,-0.05
81369,0.02,0.05,-0.03
81393,0.02,0.05,-0.03
81417,0.01,0.05,-0.04
81440,0.01,0.07,-0.05
81465,0.0,0.06,-0.06
81488,0.02,0.05,-0.03
81512,0.01,0.06,-0.04
81537,0.0,0.07,-0.07
81560,0.01,0.05,-0.04
81584,0.0,0.04,-0.04
81608,0.02,0.04,-0.02
81632,0.01,0.04,-0.03
81656,0.0,0.04,-0.04
81680,0.1,0.11,-0.01
81703,0.14,0.14,0.0
81727,0.14,0.13,0.0
81750,0.1,0.13,-0.03
81773,0.0,0.04,-0.04
81798,0.0,0.05,-0.05
81821,0.01,0.05,-0.04
81845,0.0,0.06,-0.05
81869,0.02,0.04,-0.02
81893,0.01,0.05,-0.04
81916,0.01,0.05,-0.03
81941,0.01,0.04,-0.03
81965,0.0,0.05,-0.05
81989,0.0,0.05,-0.05
82013,0.02,0.07,-0.05
82036,0.0,0.05,-0.05
82061,0.0,0.06,-0.05
82084,0.02,0.07,-0.05
82108,0.0,0.07,-0.07
82132,0.01,0.05,-0.04
82156,0.01,0.06,-0.05
82180,0.02,0.05,-0.03
82204,0.0,0.05,-0.05
82228,0.01,0.04,-0.03
82251,0.02,0.04,-0.02
82276,0.0,0.05,-0.05
82299,0.0,0.06,-0.05
82324,0.0,0.04,-0.04
82348,0.01,0.06,-0.04
82371,0.0,0.06,-0.06
82396,0.01,0.05,-0.04
82419,0.01,0.05,-0.04
82443,0.0,0.05,-0.05
82467,0.02,0.04,-0.02
82491,0.01,0.05,-0.04
82514,0.0,0.06,-0.05
82539,0.01,0.06,-0.04
82563,0.0,0.06,-0.06
82587,0.01,0.04,-0.03
82611,0.01,0.06,-0.04
82634,0.01,0.04,-0.02
82659,0.0,0.04,-0.04
82682,0.0,0.04,-0.03
82706,0.0,0.05,-0.05
82731,0.01,0.04,-0.03
82754,0.0,0.06,-0.06
82778,0.02,0.05,-0.03
82802,0.01,0.06,-0.04
82826,0.01,0.05,-0.03
82849,0.0,0.05,-0.05
82874,0.0,0.05,-0.05
82897,0.0,0.06,-0.06
82922,0.0,0.05,-0.05
82946,0.0,0.04,-0.04
82969,0.01,0.05,-0.04
82994,0.01,0.05,-0.04
83017,0.01,0.05,-0.03
83041,0.01,0.06,-0.05
83065,0.01,0.05,-0.04
