time, tp_a, tp_b, diff
62195,0.01,0.05,-0.04
62220,0.02,0.05,-0.03
62243,0.0,0.06,-0.05
62267,0.01,0.05,-0.04
62291,0.01,0.05,-0.04
62315,0.01,0.05,-0.04
62339,0.01,0.05,-0.04
62363,0.01,0.05,-0.04
62387,0.01,0.05,-0.04
62410,0.01,0.07,-0.06
62435,0.0,0.05,-0.05
62458,0.01,0.05,-0.03
62482,0.01,0.06,-0.04
62507,0.0,0.05,-0.04
62530,0.02,0.05,-0.03
62555,0.0,0.06,-0.05
62578,0.0,0.06,-0.05
62602,0.01,0.04,-0.03
62626,0.01,0.05,-0.04
62650,0.01,0.05,-0.04
62673,0.0,0.04,-0.04
62698,0.0,0.06,-0.06
62722,0.01,0.06,-0.04
62745,0.01,0.05,-0.04
62770,0.01,0.05,-0.03
62793,0.0,0.04,-0.04
62818,0.0,0.05,-0.05
62841,0.0,0.05,-0.04
62865,0.01,0.06,-0.05
62889,0.01,0.05,-0.04
62913,0.01,0.05,-0.04
62937,0.0,0.05,-0.05
62961,0.01,0.06,-0.05
62985,0.01,0.05,-0.04
63008,0.02,0.05,-0.03
63033,0.01,0.06,-0.04
63056,0.01,0.04,-0.03
63080,0.0,0.05,-0.05
63105,0.0,0.05,-0.05
63128,0.0,0.05,-0.05
63153,0.0,0.05,-0.04
63176,0.01,0.05,-0.03
63200,0.02,0.06,-0.04
63224,0.0,0.05,-0.05
63248,0.01,0.04,-0.03
63271,0.01,0.05,-0.04
63296,0.0,0.06,-0.06
63320,0.01,0.04,-0.03
63343,0.02,0.05,-0.03
63368,0.01,0.05,-0.04
63391,0.02,0.06,-0.04
63415,0.01,0.05,-0.04
63439,0.0,0.05,-0.04
63463,0.01,0.07,-0.05
63488,0.01,0.05,-0.04
63511,0.02,0.06,-0.04
63535,0.02,0.06,-0.04
63559,0.01,0.05,-0.04
63583,0.01,0.06,-0.04
63606,0.01,0.05,-0.04
63631,0.01,0.05,-0.04
63654,0.0,0.05,-0.05
63678,0.02,0.05,-0.03
63703,0.0,0.05,-0.05
63726,0.01,0.06,-0.05
63751,0.0,0.05,-0.05
63774,0.0,0.06,-0.06
63798,0.01,0.04,-0.03
63822,0.01,0.05,-0.04
63846,0.01,0.04,-0.03
63869,0.01,0.05,-0.04
63894,0.02,0.06,-0.04
63918,0.01,0.05,-0.04
63941,0.0,0.04,-0.04
63966,0.01,0.05,-0.04
63989,0.01,0.06,-0.05
64013,0.01,0.05,-0.03
64037,0.02,0.05,-0.03
64061,0.0,0.05,-0.05
64086,0.01,0.06,-0.05
64109,0.01,0.05,-0.04
64133,0.01,0.04,-0.03
64157,0.01,0.06,-0.05
64181,0.01,0.06,-0.04
64204,0.01,0.05,-0.04
64229,0.02,0.05,-0.03
64252,0.01,0.04,-0.03
64276,0.01,0.05,-0.03
64301,0.01,0.06,-0.05
64324,0.0,0.05,-0.05
64349,0.01,0.05,-0.04
64372,0.0,0.05,-0.05
64396,0.0,0.06,-0.05
64420,0.01,0.05,-0.04
64444,0.02,0.06,-0.04
64467,0.01,0.06,-0.05
64492,0.01,0.06,-0.05
64516,0.01,0.06,-0.05
64539,0.02,0.05,-0.03
64564,0.01,0.05,-0.04
64587,0.01,0.05,-0.04
64611,0.02,0.06,-0.04
64635,0.01,0.05,-0.04
64659,0.02,0.04,-0.02
64684,0.0,0.05,-0.04
64707,0.01,0.05,-0.03
64731,0.02,0.07,-0.05
64755,0.0,0.07,-0.07
64779,0.0,0.05,-0.04
64802,0.01,0.05,-0.04
64827,0.01,0.04,-0.03
64850,0.01,0.05,-0.04
64874,0.0,0.06,-0.05
64899,0.01,0.05,-0.04
64922,0.01,0.06,-0.05
64946,0.01,0.06,-0.05
64970,0.01,0.05,-0.04
64994,0.01,0.06,-0.05
65018,0.01,0.05,-0.03
65042,0.01,0.06,-0.04
65065,0.02,0.05,-0.03
65090,0.0,0.06,-0.05
65114,0.01,0.04,-0.03
65137,0.01,0.05,-0.04
65162,0.02,0.05,-0.03
65185,0.0,0.05,-0.05
65209,0.0,0.05,-0.05
65233,0.02,0.05,-0.03
65257,0.01,0.05,-0.04
65282,0.01,0.05,-0.03
65305,0.0,0.05,-0.05
65329,0.01,0.05,-0.03
65353,0.0,0.06,-0.05
65377,0.0,0.05,-0.05
65400,0.01,0.06,-0.04
65425,0.01,0.05,-0.04
65448,0.0,0.04,-0.04
65472,0.0,0.04,-0.03
65497,0.01,0.04,-0.03
65520,0.0,0.06,-0.06
65544,0.01,0.04,-0.03
65568,0.01,0.06,-0.05
65592,0.01,0.06,-0.04
65616,0.0,0.06,-0.05
65640,0.0,0.06,-0.05
65664,0.0,0.07,-0.06
65688,0.01,0.05,-0.03
65712,0.02,0.06,-0.04
65735,0.0,0.06,-0.05
65760,0.01,0.05,-0.04
65783,0.01,0.05,-0.04
65807,0.01,0.06,-0.05
65831,0.0,0.05,-0.05
65855,0.0,0.05,-0.05
65880,0.01,0.05,-0.04
65903,0.01,0.05,-0.04
65927,0.01,0.05,-0.03
65951,0.01,0.06,-0.04
65975,0.02,0.05,-0.03
65998,0.02,0.05,-0.03
66023,0.01,0.05,-0.04
66046,0.02,0.04,-0.02
66070,0.01,0.05,-0.04
66095,0.02,0.05,-0.03
66118,0.01,0.05,-0.04
66142,0.01,0.05,-0.04
66166,0.0,0.06,-0.06
66190,0.01,0.05,-0.04
66214,0.02,0.06,-0.04
66238,0.01,0.04,-0.03
66262,0.01,0.06,-0.04
66286,0.0,0.05,-0.05
66310,0.01,0.04,-0.03
66333,0.0,0.04,-0.04
66358,0.02,0.04,-0.02
66381,0.01,0.07,-0.05
66405,0.0,0.08,-0.07
66429,0.01,0.07,-0.05
66453,0.01,0.07,-0.06
66477,0.01,0.1,-0.08
66501,0.02,0.1,-0.08
66525,0.01,0.09,-0.08
66549,0.01,0.09,-0.07
66573,0.01,0.08,-0.07
66596,0.01,0.09,-0.08
66621,0.01,0.1,-0.09
66644,0.02,0.1,-0.08
66668,0.02,0.1,-0.08
66693,0.01,0.08,-0.07
66716,0.02,0.1,-0.08
66740,0.02,0.11,-0.09
66764,0.01,0.1,-0.09
66788,0.02,0.1,-0.08
66812,0.01,0.1,-0.09
66836,0.02,0.1,-0.08
66860,0.01,0.11,-0.1
66884,0.02,0.12,-0.1
66908,0.01,0.1,-0.09
66931,0.0,0.09,-0.09
66956,0.01,0.12,-0.1
66979,0.01,0.11,-0.1
67003,0.01,0.12,-0.11
67027,0.01,0.11,-0.1
67051,0.02,0.1,-0.08
67075,0.01,0.09,-0.08
67099,0.02,0.11,-0.09
67123,0.02,0.11,-0.09
67147,0.02,0.11,-0.09
67171,0.03,0.09,-0.06
67194,0.01,0.1,-0.09
67219,0.01,0.11,-0.1
67243,0.01,0.12,-0.11
67266,0.02,0.11,-0.09
67291,0.02,0.1,-0.08
67314,0.02,0.11,-0.09
67338,0.02,0.11,-0.09
67362,0.02,0.12,-0.1
67386,0.01,0.12,-0.1
67410,0.0,0.11,-0.1
67434,0.01,0.11,-0.1
67458,0.02,0.12,-0.1
67482,0.01,0.13,-0.12
67506,0.01,0.12,-0.1
67529,0.02,0.11,-0.09
67554,0.02,0.11,-0.09
67577,0.01,0.12,-0.11
67601,0.01,0.12,-0.1
67625,0.01,0.13,-0.12
67649,0.01,0.11,-0.09
67673,0.01,0.12,-0.1
67697,0.01,0.12,-0.11
67721,0.02,0.12,-0.1
67745,0.01,0.12,-0.11
67769,0.01,0.11,-0.09
67792,0.01,0.1,-0.09
67817,0.02,0.11,-0.09
67841,0.01,0.13,-0.12
67864,0.01,0.12,-0.11
67889,0.03,0.11,-0.08
67912,0.02,0.11,-0.09
67936,0.01,0.11,-0.1
67960,0.01,0.12,-0.11
67984,0.01,0.12,-0.1
68007,0.02,0.11,-0.09
68032,0.01,0.11,-0.1
68056,0.02,0.12,-0.1
68080,0.02,0.12,-0.1
68104,0.02,0.12,-0.1
68127,0.01,0.11,-0.1
68152,0.01,0.11,-0.1
68175,0.01,0.12,-0.11
68199,0.02,0.12,-0.1
68224,0.01,0.12,-0.11
68247,0.02,0.13,-0.11
68271,0.01,0.12,-0.11
68295,0.01,0.11,-0.1
68319,0.01,0.14,-0.12
68343,0.01,0.13,-0.12
68367,0.01,0.13,-0.11
68390,0.0,0.05,-0.05
68415,0.01,0.05,-0.04
68439,0.01,0.05,-0.03
68462,0.0,0.05,-0.05
68487,0.01,0.06,-0.05
68510,0.01,0.04,-0.03
68534,0.0,0.06,-0.05
68558,0.0,0.04,-0.04
68582,0.01,0.05,-0.04
68605,0.02,0.05,-0.03
68630,0.01,0.04,-0.03
68654,0.01,0.04,-0.03
68678,0.02,0.06,-0.04
68702,0.0,0.06,-0.05
68725,0.0,0.06,-0.06
68750,0.01,0.05,-0.04
68773,0.01,0.05,-0.04
68797,0.01,0.04,-0.03
68822,0.0,0.05,-0.05
68845,0.02,0.04,-0.02
68869,0.01,0.06,-0.05
68893,0.0,0.04,-0.04
68917,0.0,0.06,-0.05
68941,0.01,0.05,-0.04
68965,0.0,0.06,-0.06
68988,0.01,0.04,-0.03
69013,0.01,0.06,-0.04
69037,0.02,0.06,-0.04
69060,0.0,0.04,-0.04
69085,0.01,0.07,-0.06
69108,0.0,0.08,-0.07
69132,0.01,0.08,-0.07
69156,0.01,0.09,-0.08
69180,0.01,0.1,-0.09
69203,0.0,0.1,-0.1
69228,0.01,0.09,-0.08
69252,0.02,0.09,-0.07
69276,0.01,0.09,-0.08
69300,0.01,0.11,-0.1
69323,0.01,0.11,-0.1
69348,0.01,0.1,-0.08
69371,0.0,0.1,-0.09
69395,0.02,0.1,-0.08
69420,0.01,0.11,-0.1
69443,0.02,0.11,-0.09
69467,0.01,0.11,-0.09
69491,0.01,0.1,-0.09
69515,0.02,0.1,-0.08
69538,0.01,0.11,-0.09
69563,0.02,0.13,-0.11
69586,0.01,0.12,-0.1
69611,0.0,0.12,-0.11
69635,0.01,0.11,-0.09
69658,0.02,0.12,-0.1
69683,0.02,0.12,-0.1
69706,0.01,0.12,-0.1
69730,0.01,0.11,-0.1
69754,0.01,0.12,-0.1
69778,0.01,0.12,-0.1
69801,0.01,0.11,-0.1
69826,0.02,0.11,-0.09
69850,0.01,0.1,-0.09
69874,0.03,0.11,-0.08
69898,0.02,0.11,-0.09
69921,0.02,0.12,-0.1
69946,0.01,0.12,-0.11
69969,0.02,0.11,-0.09
69993,0.01,0.11,-0.1
70018,0.02,0.11,-0.09
70041,0.01,0.13,-0.11
70065,0.02,0.13,-0.11
70089,0.02,0.12,-0.1
70113,0.02,0.1,-0.08
70136,0.01,0.11,-0.09
70161,0.01,0.12,-0.11
70184,0.01,0.13,-0.11
70209,0.01,0.12,-0.11
70233,0.01,0.11,-0.09
70256,0.01,0.11,-0.1
70281,0.02,0.13,-0.11
70304,0.01,0.12,-0.11
70328,0.02,0.12,-0.1
70352,0.01,0.12,-0.1
70376,0.01,0.12,-0.11
70400,0.01,0.12,-0.11
70424,0.01,0.13,-0.11
70448,0.01,0.12,-0.11
70472,0.02,0.11,-0.09
70496,0.02,0.11,-0.09
70519,0.02,0.13,-0.11
70544,0.02,0.14,-0.12
70567,0.02,0.13,-0.11
70591,0.01,0.12,-0.1
70616,0.01,0.11,-0.1
70639,0.01,0.12,-0.11
70663,0.01,0.13,-0.12
70687,0.02,0.11,-0.09
70711,0.01,0.11,-0.09
70734,0.02,0.12,-0.1
70759,0.01,0.11,-0.1
70782,0.02,0.12,-0.1
70807,0.02,0.12,-0.1
70831,0.01,0.13,-0.11
70854,0.02,0.11,-0.09
70879,0.02,0.12,-0.1
70902,0.02,0.13,-0.11
70926,0.01,0.11,-0.1
70950,0.02,0.1,-0.08
70974,0.01,0.11,-0.1
70998,0.02,0.12,-0.1
71022,0.01,0.11,-0.09
71046,0.01,0.11,-0.1
71069,0.01,0.12,-0.1
71094,0.02,0.11,-0.09
71117,0.01,0.11,-0.1
71142,0.01,0.12,-0.11
71165,0.02,0.06,-0.04
71189,0.01,0.08,-0.07
71214,0.01,0.05,-0.04
71237,0.0,0.07,-0.07
71261,0.02,0.1,-0.08
71285,0.0,0.11,-0.1
71309,0.01,0.11,-0.09
71332,0.01,0.1,-0.09
71357,0.0,0.11,-0.1
71380,0.02,0.11,-0.09
71405,0.02,0.12,-0.1
71429,0.02,0.1,-0.08
71452,0.01,0.11,-0.09
71477,0.02,0.11,-0.09
71500,0.02,0.1,-0.08
71524,0.01,0.09,-0.08
71548,0.03,0.12,-0.09
71572,0.01,0.09,-0.08
71596,0.01,0.11,-0.1
71620,0.02,0.12,-0.1
71644,0.01,0.13,-0.11
71667,0.01,0.11,-0.1
71692,0.01,0.12,-0.1
71715,0.01,0.12,-0.11
71740,0.01,0.11,-0.1
71763,0.03,0.12,-0.09
71787,0.01,0.11,-0.1
71812,0.01,0.12,-0.11
71835,0.0,0.11,-0.1
71859,0.01,0.13,-0.12
71883,0.02,0.13,-0.1
71907,0.02,0.13,-0.11
71930,0.0,0.12,-0.11
71955,0.0,0.12,-0.11
71979,0.02,0.13,-0.11
72003,0.01,0.13,-0.12
72027,0.02,0.13,-0.11
72050,0.02,0.12,-0.1
72075,0.02,0.12,-0.1
72098,0.03,0.12,-0.09
72122,0.03,0.13,-0.1
72146,0.02,0.13,-0.11
72170,0.0,0.12,-0.12
72194,0.01,0.12,-0.1
72218,0.0,0.05,-0.05
72242,0.0,0.1,-0.1
72265,0.01,0.11,-0.1
72290,0.01,0.11,-0.09
72313,0.01,0.11,-0.1
72338,0.02,0.12,-0.1
72361,0.01,0.13,-0.11
72385,0.02,0.12,-0.1
72410,0.01,0.12,-0.11
72433,0.02,0.1,-0.08
72457,0.01,0.12,-0.11
72481,0.01,0.13,-0.12
72505,0.02,0.14,-0.11
72528,0.01,0.12,-0.11
72553,0.02,0.12,-0.1
72577,0.01,0.13,-0.11
72600,0.02,0.12,-0.1
72625,0.02,0.14,-0.12
72648,0.02,0.13,-0.11
72673,0.01,0.11,-0.1
72696,0.01,0.12,-0.11
72720,0.02,0.13,-0.11
72744,0.02,0.13,-0.11
72768,0.01,0.12,-0.1
72792,0.03,0.12,-0.09
72816,0.01,0.12,-0.11
72840,0.02,0.12,-0.1
72863,0.0,0.12,-0.12
72888,0.0,0.13,-0.13
72911,0.01,0.12,-0.1
72936,0.02,0.12,-0.1
72960,0.01,0.13,-0.12
72983,0.01,0.05,-0.04
73008,0.01,0.1,-0.09
73031,0.01,0.1,-0.09
73055,0.0,0.07,-0.06
73079,0.01,0.12,-0.1
73103,0.02,0.12,-0.1
73126,0.01,0.13,-0.11
73151,0.02,0.12,-0.1
73175,0.02,0.12,-0.1
73198,0.01,0.11,-0.1
73223,0.01,0.12,-0.11
73246,0.0,0.11,-0.1
73271,0.01,0.12,-0.1
73294,0.02,0.1,-0.08
73318,0.01,0.11,-0.1
73342,0.02,0.11,-0.09
73366,0.02,0.12,-0.1
73390,0.0,0.12,-0.11
73414,0.01,0.11,-0.1
73438,0.01,0.05,-0.04
73461,0.01,0.06,-0.05
73486,0.02,0.11,-0.09
73509,0.01,0.07,-0.06
73534,0.03,0.09,-0.06
73558,0.0,0.09,-0.08
73581,0.01,0.11,-0.09
73606,0.01,0.12,-0.11
73629,0.02,0.1,-0.07
73653,0.01,0.1,-0.09
73677,0.01,0.09,-0.08
73701,0.01,0.11,-0.1
73724,0.01,0.12,-0.1
73749,0.01,0.09,-0.08
73773,0.01,0.1,-0.09
73796,0.01,0.1,-0.08
73821,0.01,0.11,-0.1
73844,0.01,0.12,-0.1
73869,0.01,0.12,-0.11
73892,0.01,0.09,-0.08
73916,0.0,0.1,-0.1
73940,0.01,0.11,-0.1
73964,0.02,0.11,-0.09
73988,0.01,0.11,-0.1
74012,0.01,0.1,-0.09
74036,0.01,0.1,-0.09
74059,0.02,0.11,-0.09
74084,0.02,0.12,-0.09
74107,0.01,0.12,-0.1
74131,0.02,0.1,-0.08
74156,0.01,0.11,-0.09
74179,0.02,0.11,-0.09
74204,0.01,0.12,-0.1
74227,0.01,0.12,-0.1
74251,0.01,0.1,-0.09
74275,0.0,0.1,-0.09
74299,0.01,0.11,-0.09
74322,0.02,0.11,-0.09
74347,0.01,0.11,-0.09
74371,0.01,0.1,-0.09
74394,0.01,0.11,-0.09
74419,0.0,0.1,-0.09
74442,0.01,0.12,-0.11
74467,0.01,0.11,-0.1
74490,0.01,0.1,-0.09
74514,0.01,0.1,-0.08
74539,0.0,0.1,-0.09
74562,0.03,0.11,-0.08
74586,0.03,0.12,-0.09
74610,0.02,0.11,-0.09
74634,0.01,0.1,-0.08
74657,0.02,0.1,-0.08
74682,0.01,0.12,-0.11
74705,0.02,0.11,-0.09
74729,0.01,0.12,-0.11
74754,0.01,0.1,-0.08
74777,0.01,0.1,-0.09
74802,0.01,0.11,-0.1
74825,0.01,0.11,-0.1
74849,0.01,0.11,-0.1
74873,0.01,0.1,-0.08
74897,0.01,0.1,-0.09
74920,0.01,0.11,-0.1
74945,0.01,0.11,-0.1
74969,0.0,0.11,-0.1
74992,0.0,0.1,-0.09
75017,0.01,0.11,-0.09
75040,0.01,0.11,-0.1
75065,0.01,0.12,-0.1
75088,0.01,0.11,-0.09
75112,0.02,0.1,-0.08
75137,0.02,0.11,-0.08
75160,0.01,0.12,-0.1
75184,0.02,0.12,-0.1
75208,0.02,0.13,-0.11
75232,0.0,0.09,-0.09
75255,0.03,0.1,-0.07
75280,0.02,0.11,-0.09
75303,0.01,0.13,-0.12
75327,0.02,0.12,-0.1
75352,0.01,0.11,-0.1
75375,0.02,0.1,-0.08
75400,0.03,0.12,-0.09
75423,0.02,0.13,-0.11
75447,0.02,0.13,-0.11
75471,0.01,0.1,-0.09
75495,0.03,0.1,-0.07
75518,0.01,0.1,-0.09
75543,0.01,0.13,-0.11
75567,0.02,0.13,-0.11
75590,0.01,0.1,-0.09
75615,0.01,0.09,-0.08
75638,0.01,0.11,-0.09
75662,0.01,0.11,-0.1
75686,0.01,0.11,-0.1
75710,0.0,0.11,-0.11
75735,0.02,0.1,-0.08
75758,0.02,0.11,-0.09
75782,0.02,0.13,-0.11
75806,0.01,0.13,-0.11
75830,0.02,0.1,-0.08
75853,0.02,0.1,-0.07
75878,0.01,0.1,-0.09
75901,0.01,0.13,-0.12
75925,0.02,0.12,-0.1
75950,0.02,0.12,-0.1
75973,0.0,0.1,-0.1
75998,0.01,0.11,-0.09
76021,0.02,0.11,-0.09
76045,0.02,0.12,-0.09
76069,0.01,0.11,-0.1
76093,0.02,0.11,-0.09
76116,0.03,0.11,-0.08
76141,0.01,0.11,-0.09
76165,0.03,0.12,-0.09
76188,0.01,0.12,-0.11
76213,0.01,0.1,-0.09
76236,0.01,0.11,-0.09
76260,0.0,0.12,-0.11
76284,0.02,0.13,-0.11
76308,0.01,0.12,-0.1
76333,0.01,0.11,-0.1
76356,0.01,0.1,-0.08
76380,0.0,0.12,-0.11
76404,0.01,0.12,-0.11
76428,0.02,0.11,-0.09
76451,0.01,0.11,-0.1
76476,0.01,0.1,-0.08
76499,0.02,0.11,-0.09
76523,0.01,0.12,-0.11
76548,0.01,0.12,-0.1
76571,0.01,0.1,-0.09
76596,0.01,0.11,-0.1
76619,0.01,0.12,-0.1
76643,0.02,0.12,-0.1
76667,0.02,0.12,-0.1
76691,0.02,0.11,-0.09
76715,0.01,0.1,-0.09
76739,0.0,0.1,-0.1
76763,0.01,0.12,-0.1
76786,0.02,0.13,-0.11
76811,0.02,0.12,-0.1
76834,0.02,0.1,-0.08
76858,0.01,0.11,-0.09
76882,0.01,0.11,-0.1
76906,0.02,0.12,-0.09
76931,0.01,0.11,-0.1
76954,0.01,0.1,-0.08
76978,0.02,0.11,-0.09
77002,0.01,0.12,-0.1
77026,0.02,0.13,-0.11
77049,0.0,0.11,-0.11
77074,0.01,0.11,-0.09
77097,0.01,0.11,-0.09
77121,0.02,0.11,-0.09
77146,0.03,0.13,-0.1
77169,0.01,0.12,-0.1
77193,0.01,0.1,-0.09
77217,0.01,0.11,-0.09
77241,0.02,0.12,-0.1
77265,0.02,0.12,-0.1
77289,0.01,0.11,-0.1
77313,0.02,0.11,-0.09
77337,0.02,0.1,-0.08
77361,0.0,0.12,-0.12
77384,0.01,0.13,-0.11
77409,0.02,0.12,-0.1
77432,0.01,0.1,-0.09
77456,0.03,0.1,-0.07
77480,0.01,0.11,-0.09
77504,0.02,0.12,-0.1
77529,0.02,0.13,-0.11
77552,0.01,0.1,-0.09
77576,0.01,0.11,-0.09
77600,0.01,0.11,-0.09
77624,0.01,0.12,-0.11
77647,0.0,0.12,-0.11
77672,0.01,0.1,-0.09
77696,0.03,0.11,-0.08
77719,0.01,0.12,-0.11
77744,0.01,0.13,-0.12
77767,0.02,0.12,-0.1
77791,0.01,0.11,-0.09
77815,0.02,0.1,-0.08
77839,0.02,0.11,-0.09
77863,0.01,0.13,-0.12
77887,0.01,0.12,-0.1
77911,0.02,0.11,-0.09
77935,0.03,0.11,-0.08
77959,0.01,0.11,-0.1
77982,0.03,0.12,-0.09
78007,0.01,0.12,-0.11
78030,0.01,0.11,-0.1
78054,0.01,0.1,-0.09
78078,0.01,0.11,-0.09
78102,0.01,0.11,-0.1
78127,0.02,0.12,-0.1
78150,0.01,0.11,-0.1
78174,0.01,0.1,-0.09
78198,0.01,0.11,-0.09
78222,0.02,0.13,-0.11
78245,0.02,0.12,-0.1
78270,0.02,0.11,-0.09
78294,0.02,0.1,-0.08
78317,0.01,0.11,-0.1
78342,0.01,0.11,-0.09
78365,0.02,0.12,-0.1
78389,0.02,0.11,-0.09
78413,0.02,0.11,-0.09
78437,0.01,0.11,-0.09
78461,0.01,0.11,-0.1
78485,0.02,0.12,-0.1
78509,0.0,0.12,-0.11
78533,0.01,0.1,-0.09
78557,0.01,0.1,-0.09
78580,0.01,0.11,-0.1
78605,0.01,0.12,-0.11
78628,0.0,0.13,-0.12
78652,0.01,0.1,-0.09
78676,0.01,0.1,-0.08
78700,0.01,0.12,-0.1
78724,0.01,0.12,-0.1
78748,0.01,0.12,-0.11
78772,0.02,0.1,-0.08
78796,0.01,0.1,-0.09
78820,0.01,0.11,-0.1
78843,0.02,0.14,-0.12
78868,0.01,0.13,-0.12
78892,0.02,0.11,-0.09
78915,0.02,0.1,-0.08
78940,0.02,0.12,-0.1
78963,0.01,0.12,-0.11
78987,0.01,0.12,-0.11
79011,0.02,0.12,-0.1
79035,0.02,0.09,-0.07
79059,0.03,0.11,-0.08
79083,0.02,0.12,-0.1
79107,0.01,0.12,-0.11
79131,0.01,0.11,-0.1
79155,0.01,0.1,-0.09
79178,0.03,0.1,-0.07
79203,0.02,0.11,-0.09
79226,0.01,0.11,-0.1
79250,0.02,0.11,-0.09
79275,0.01,0.1,-0.08
79298,0.0,0.11,-0.11
79322,0.02,0.12,-0.1
79346,0.02,0.13,-0.11
79370,0.02,0.12,-0.1
79394,0.02,0.1,-0.08
79418,0.02,0.1,-0.08
79441,0.02,0.13,-0.11
79466,0.03,0.13,-0.1
79490,0.01,0.12,-0.1
79513,0.01,0.11,-0.1
79538,0.02,0.1,-0.08
79561,0.01,0.1,-0.09
79585,0.01,0.13,-0.11
79609,0.02,0.12,-0.1
79633,0.02,0.1,-0.08
79657,0.01,0.11,-0.09
79681,0.02,0.1,-0.08
79705,0.02,0.12,-0.1
79729,0.02,0.11,-0.09
79753,0.02,0.11,-0.09
79776,0.01,0.1,-0.09
79801,0.02,0.11,-0.08
79824,0.02,0.12,-0.09
79848,0.01,0.12,-0.11
79873,0.02,0.1,-0.08
79896,0.02,0.1,-0.08
79920,0.02,0.1,-0.08
79944,0.01,0.13,-0.12
79968,0.02,0.13,-0.11
79992,0.02,0.11,-0.09
80016,0.01,0.09,-0.08
80039,0.02,0.11,-0.09
80064,0.01,0.12,-0.11
80088,0.02,0.12,-0.1
80111,0.01,0.12,-0.1
80136,0.01,0.1,-0.08
80159,0.02,0.11,-0.09
80183,0.01,0.11,-0.1
80207,0.02,0.13,-0.11
80231,0.01,0.11,-0.1
80254,0.02,0.11,-0.09
80279,0.02,0.11,-0.09
80303,0.03,0.11,-0.08
80327,0.02,0.13,-0.11
80351,0.01,0.11,-0.1
80374,0.01,0.1,-0.09
80399,0.01,0.1,-0.09
80422,0.03,0.11,-0.08
80446,0.01,0.12,-0.11
80471,0.01,0.11,-0.1
80494,0.01,0.1,-0.09
80518,0.02,0.1,-0.08
80542,0.01,0.11,-0.1
80566,0.01,0.11,-0.1
80590,0.03,0.11,-0.08
80614,0.02,0.1,-0.08
80637,0.01,0.09,-0.07
80662,0.01,0.12,-0.1
80686,0.02,0.13,-0.11
80709,0.02,0.12,-0.1
80734,0.02,0.1,-0.08
80757,0.02,0.09,-0.07
80781,0.02,0.11,-0.09
80805,0.01,0.12,-0.11
80829,0.01,0.11,-0.1
80852,0.02,0.11,-0.09
80877,0.02,0.11,-0.09
80901,0.02,0.11,-0.08
80925,0.01,0.12,-0.11
80949,0.02,0.12,-0.1
80972,0.01,0.1,-0.09
80997,0.01,0.11,-0.09
81020,0.01,0.11,-0.1
81044,0.02,0.13,-0.1
81069,0.02,0.12,-0.1
81092,0.02,0.11,-0.09
81116,0.02,0.1,-0.08
81140,0.02,0.11,-0.09
81164,0.0,0.13,-0.12
81188,0.02,0.12,-0.1
81212,0.01,0.11,-0.09
81235,0.01,0.1,-0.09
81260,0.01,0.1,-0.09
81284,0.01,0.12,-0.11
81307,0.01,0.13,-0.11
81332,0.01,0.1,-0.09
81355,0.01,0.09,-0.08
81379,0.01,0.1,-0.09
81403,0.02,0.12,-0.1
81427,0.01,0.12,-0.11
81451,0.01,0.11,-0.1
81475,0.01,0.1,-0.08
81499,0.01,0.1,-0.09
81523,0.01,0.11,-0.1
81547,0.01,0.13,-0.11
81570,0.02,0.12,-0.1
81595,0.01,0.1,-0.09
81618,0.02,0.1,-0.08
81642,0.01,0.11,-0.1
81667,0.02,0.13,-0.11
81690,0.01,0.12,-0.1
81714,0.01,0.11,-0.09
81738,0.02,0.1,-0.08
81762,0.02,0.11,-0.09
81785,0.0,0.11,-0.11
81810,0.01,0.12,-0.11
81833,0.01,0.11,-0.09
81858,0.02,0.1,-0.08
81882,0.01,0.12,-0.1
81905,0.01,0.13,-0.12
81930,0.02,0.12,-0.1
81953,0.02,0.1,-0.08
81977,0.02,0.11,-0.09
82001,0.02,0.11,-0.09
82025,0.01,0.12,-0.11
82049,0.02,0.12,-0.1
82073,0.0,0.1,-0.1
82097,0.02,0.1,-0.08
82121,0.02,0.11,-0.09
82145,0.01,0.12,-0.11
82168,0.01,0.13,-0.12
82193,0.01,0.12,-0.11
82216,0.01,0.1,-0.09
82240,0.02,0.1,-0.08
82265,0.01,0.13,-0.11
82288,0.01,0.12,-0.1
82312,0.02,0.1,-0.08
82336,0.0,0.11,-0.1
82360,0.01,0.1,-0.08
82383,0.02,0.12,-0.1
82408,0.01,0.14,-0.13
82432,0.01,0.12,-0.11
82456,0.01,0.09,-0.08
82480,0.01,0.07,-0.05
82503,0.02,0.11,-0.09
82528,0.02,0.16,-0.14
82551,0.01,0.15,-0.13
82575,0.02,0.08,-0.06
82599,0.02,0.07,-0.05
82623,0.02,0.12,-0.1
82647,0.02,0.17,-0.15
82671,0.01,0.17,-0.16
82695,0.02,0.09,-0.07
82719,0.02,0.05,-0.03
82743,0.02,0.09,-0.07
82766,0.01,0.15,-0.13
82791,0.02,0.15,-0.13
82814,0.02,0.12,-0.1
82838,0.01,0.08,-0.07
82863,0.02,0.08,-0.06
82886,0.02,0.13,-0.11
82910,0.02,0.13,-0.11
82934,0.01,0.11,-0.1
82958,0.01,0.07,-0.06
82981,0.01,0.08,-0.07
83006,0.01,0.14,-0.12
83030,0.03,0.17,-0.14
83054,0.01,0.11,-0.1
83078,0.02,0.05,-0.03
